crop,temperature,humidity,rainfall,growth_duration,area,water_requirement
Maize,15.92,45.6,15.67,110,1.0,1.0
Wheat,44.88,63.4,4.5,120,1.0,2.15
Banana,17.36,43.44,7.04,365,1.0,1.0
Cotton,38.73,87.25,18.76,180,1.0,1.0
Potato,27.29,52.31,11.04,100,1.0,1.0
Banana,27.93,49.86,3.47,365,1.0,2.23
Sugarcane,23.24,21.75,9.01,365,1.0,1.0
Onion,27.18,24.31,9.52,130,1.0,1.0
Rice,36.59,45.91,18.81,150,1.0,1.0
Wheat,24.36,46.23,3.29,120,1.0,1.0
Wheat,23.12,42.39,18.22,120,1.0,1.0
Banana,43.65,82.28,9.24,365,1.0,1.0
Rice,17.05,45.2,16.95,150,1.0,1.0
Tomato,25.87,55.7,5.4,120,1.0,1.0
Chickpea,26.22,60.23,14.0,100,1.0,1.0
Potato,39.06,34.76,5.97,100,1.0,1.23
Onion,36.74,71.85,7.55,130,1.0,1.0
Potato,33.79,47.05,0.09,100,1.0,3.28
Banana,21.7,55.81,8.29,365,1.0,1.0
Potato,22.96,87.03,15.49,100,1.0,1.0
Wheat,15.01,39.27,3.06,120,1.0,1.0
Chickpea,24.63,74.0,5.27,100,1.0,1.0
Rice,37.11,34.57,2.17,150,1.0,5.01
Wheat,41.77,49.99,19.21,120,1.0,1.0
Banana,23.37,85.78,12.74,365,1.0,1.0
Wheat,40.59,86.48,3.18,120,1.0,1.64
Potato,32.3,58.15,6.56,100,1.0,1.0
Wheat,43.71,39.45,16.9,120,1.0,1.0
Tomato,24.93,64.03,15.53,120,1.0,1.0
Rice,25.73,44.02,3.53,150,1.0,2.25
Tomato,19.56,89.81,4.85,120,1.0,1.0
Wheat,18.47,73.62,4.41,120,1.0,1.0
Onion,16.36,58.86,0.43,130,1.0,1.54
Maize,19.42,43.12,0.7,110,1.0,2.08
Wheat,19.91,29.1,9.87,120,1.0,1.0
Chickpea,36.45,66.73,14.23,100,1.0,1.0
Chickpea,40.03,42.67,11.66,100,1.0,1.0
Sugarcane,18.8,55.27,12.75,365,1.0,1.0
Sugarcane,30.98,24.18,9.42,365,1.0,1.0
Wheat,43.91,26.55,9.36,120,1.0,1.0
Banana,32.09,89.85,12.77,365,1.0,1.0
Potato,28.27,82.76,4.24,100,1.0,1.0
Onion,38.36,80.69,3.69,130,1.0,1.14
Chickpea,16.37,47.66,12.65,100,1.0,1.0
Wheat,38.81,37.47,14.26,120,1.0,1.0
Chickpea,22.69,81.98,13.96,100,1.0,1.0
Maize,37.18,85.3,2.34,110,1.0,1.96
Maize,18.49,30.55,17.01,110,1.0,1.0
Tomato,25.24,56.42,10.93,120,1.0,1.0
Potato,43.79,22.43,1.12,100,1.0,4.64
Tomato,35.86,89.21,13.33,120,1.0,1.0
Sugarcane,42.27,68.45,1.86,365,1.0,4.23
Cotton,24.88,35.44,2.71,180,1.0,1.51
Wheat,38.74,81.18,6.01,120,1.0,1.0
Rice,18.12,42.53,7.7,150,1.0,1.0
Maize,31.28,83.08,19.7,110,1.0,1.0
Onion,38.61,24.11,15.23,130,1.0,1.0
Onion,42.98,68.56,7.86,130,1.0,1.0
Onion,29.96,62.67,12.6,130,1.0,1.0
Rice,42.81,77.94,10.46,150,1.0,1.0
Onion,20.93,79.09,19.9,130,1.0,1.0
Potato,40.22,59.64,0.05,100,1.0,3.68
Banana,22.99,85.54,8.24,365,1.0,1.0
Cotton,17.32,38.45,13.59,180,1.0,1.0
Rice,39.88,79.37,14.31,150,1.0,1.0
Onion,28.19,83.17,13.91,130,1.0,1.0
Rice,20.93,45.33,7.03,150,1.0,1.0
Onion,28.89,42.51,18.54,130,1.0,1.0
Sugarcane,44.43,20.45,18.76,365,1.0,1.0
Cotton,36.4,53.29,4.03,180,1.0,1.67
Onion,24.15,22.7,12.65,130,1.0,1.0
Wheat,42.25,38.92,15.92,120,1.0,1.0
Rice,21.3,42.35,10.38,150,1.0,1.0
Rice,32.24,27.12,9.63,150,1.0,1.0
Wheat,32.76,42.09,5.06,120,1.0,1.01
Wheat,43.73,51.63,3.06,120,1.0,3.09
Potato,35.92,45.25,10.87,100,1.0,1.0
Rice,41.81,60.11,19.24,150,1.0,1.0
Tomato,35.87,61.21,10.15,120,1.0,1.0
Onion,27.86,76.31,6.35,130,1.0,1.0
Rice,27.56,45.06,5.76,150,1.0,1.35
Maize,27.57,69.87,13.68,110,1.0,1.0
Rice,23.72,30.65,13.39,150,1.0,1.0
Wheat,43.94,33.23,7.84,120,1.0,1.31
Potato,42.48,81.78,16.02,100,1.0,1.0
Onion,34.28,87.52,13.46,130,1.0,1.0
Cotton,19.95,79.81,6.62,180,1.0,1.0
Wheat,32.82,81.15,13.41,120,1.0,1.0
Sugarcane,40.08,83.68,9.12,365,1.0,1.0
Banana,36.73,28.97,7.45,365,1.0,2.23
Chickpea,32.4,55.16,16.72,100,1.0,1.0
Rice,37.58,42.07,11.19,150,1.0,1.0
Rice,40.63,87.14,6.38,150,1.0,1.43
Wheat,17.41,27.34,13.97,120,1.0,1.0
Maize,24.87,57.16,3.89,110,1.0,1.0
Wheat,16.76,25.19,12.61,120,1.0,1.0
Wheat,21.79,71.27,1.55,120,1.0,1.25
Cotton,18.51,46.83,1.5,180,1.0,1.42
Chickpea,22.78,42.15,2.09,100,1.0,1.0
Cotton,30.33,77.77,13.96,180,1.0,1.0
Wheat,34.82,69.97,18.69,120,1.0,1.0
Chickpea,40.95,88.38,8.97,100,1.0,1.0
Chickpea,43.3,87.0,4.28,100,1.0,1.0
Tomato,15.82,82.49,10.01,120,1.0,1.0
Chickpea,29.38,36.16,8.2,100,1.0,1.0
Sugarcane,30.28,48.1,0.38,365,1.0,3.94
Wheat,24.92,29.16,18.51,120,1.0,1.0
Cotton,25.8,58.62,5.36,180,1.0,1.0
Wheat,40.05,39.17,13.35,120,1.0,1.0
Cotton,42.17,28.99,12.44,180,1.0,1.0
Tomato,27.72,88.88,12.45,120,1.0,1.0
Sugarcane,15.68,80.7,8.64,365,1.0,1.0
Cotton,34.1,33.31,8.31,180,1.0,1.0
Potato,16.41,66.72,10.75,100,1.0,1.0
Banana,34.02,57.68,11.19,365,1.0,1.0
Maize,20.38,55.99,11.67,110,1.0,1.0
Banana,19.15,31.38,17.71,365,1.0,1.0
Chickpea,21.51,34.09,13.02,100,1.0,1.0
Potato,19.76,50.7,15.88,100,1.0,1.0
Wheat,40.72,48.06,17.6,120,1.0,1.0
Chickpea,44.76,83.27,16.17,100,1.0,1.0
Maize,36.99,85.09,7.97,110,1.0,1.0
Cotton,30.69,84.42,13.09,180,1.0,1.0
Wheat,15.12,35.38,19.61,120,1.0,1.0
Chickpea,32.17,41.52,16.37,100,1.0,1.0
Banana,23.55,76.53,17.35,365,1.0,1.0
Chickpea,31.66,45.99,16.11,100,1.0,1.0
Onion,21.02,81.71,3.49,130,1.0,1.0
Wheat,19.05,65.82,18.76,120,1.0,1.0
Chickpea,15.75,48.04,9.88,100,1.0,1.0
Potato,26.38,46.47,16.08,100,1.0,1.0
Rice,39.86,84.34,3.31,150,1.0,2.97
Rice,30.97,66.24,15.2,150,1.0,1.0
Maize,40.46,29.65,7.87,110,1.0,1.2
Chickpea,29.96,56.3,12.83,100,1.0,1.0
Banana,27.24,26.85,4.12,365,1.0,2.41
Tomato,44.85,74.5,2.13,120,1.0,3.22
Tomato,18.97,26.49,11.37,120,1.0,1.0
Wheat,44.98,22.78,2.96,120,1.0,4.24
Rice,39.71,40.74,9.79,150,1.0,1.45
Chickpea,41.51,52.67,8.4,100,1.0,1.0
Chickpea,37.1,73.47,12.48,100,1.0,1.0
Wheat,31.21,58.51,17.27,120,1.0,1.0
Potato,31.94,59.35,2.31,100,1.0,1.73
Onion,42.72,83.77,3.4,130,1.0,1.6
Banana,16.67,80.93,0.88,365,1.0,1.75
Potato,40.93,43.72,19.66,100,1.0,1.0
Potato,32.63,47.7,3.97,100,1.0,1.2
Cotton,23.35,25.89,6.21,180,1.0,1.0
Rice,26.75,75.19,19.04,150,1.0,1.0
Chickpea,24.1,69.27,3.27,100,1.0,1.0
Rice,37.29,82.73,17.91,150,1.0,1.0
Potato,34.86,20.42,1.53,100,1.0,3.27
Banana,35.42,74.19,14.25,365,1.0,1.0
Potato,23.28,82.98,1.06,100,1.0,1.28
Potato,34.41,88.67,7.69,100,1.0,1.0
Banana,18.33,58.3,2.78,365,1.0,1.36
Banana,17.67,50.64,6.71,365,1.0,1.0
Cotton,18.97,60.39,18.68,180,1.0,1.0
Wheat,35.98,64.91,3.9,120,1.0,1.4
Potato,42.89,40.14,6.79,100,1.0,1.16
Potato,18.5,86.11,10.91,100,1.0,1.0
Potato,29.16,59.84,9.1,100,1.0,1.0
Rice,44.57,23.97,9.91,150,1.0,3.12
Cotton,41.34,62.08,14.12,180,1.0,1.0
Wheat,33.03,74.99,4.95,120,1.0,1.0
Onion,18.36,84.73,19.36,130,1.0,1.0
Onion,22.79,39.41,11.03,130,1.0,1.0
Potato,31.57,82.28,17.83,100,1.0,1.0
Wheat,29.29,39.61,7.18,120,1.0,1.0
Tomato,34.1,42.14,12.94,120,1.0,1.0
Chickpea,22.22,83.98,0.68,100,1.0,1.05
Sugarcane,22.83,22.38,10.15,365,1.0,1.0
Potato,26.69,89.32,15.1,100,1.0,1.0
Maize,22.2,77.63,7.28,110,1.0,1.0
Potato,42.55,57.43,18.72,100,1.0,1.0
Onion,19.71,79.11,7.02,130,1.0,1.0
Banana,17.37,33.0,4.66,365,1.0,1.0
Onion,39.12,54.58,10.75,130,1.0,1.0
Banana,37.62,63.11,17.97,365,1.0,1.0
Rice,18.25,33.12,13.88,150,1.0,1.0
Wheat,43.41,25.21,1.03,120,1.0,4.88
Onion,25.29,69.85,13.2,130,1.0,1.0
Cotton,29.89,20.88,10.22,180,1.0,1.0
Tomato,24.34,84.88,3.18,120,1.0,1.0
Wheat,34.45,70.29,7.72,120,1.0,1.0
Cotton,42.89,23.14,14.96,180,1.0,1.0
Onion,30.88,51.64,7.57,130,1.0,1.0
Tomato,44.34,63.69,13.36,120,1.0,1.0
Onion,16.62,86.44,4.29,130,1.0,1.0
Potato,33.76,63.73,19.63,100,1.0,1.0
Cotton,24.48,61.69,6.61,180,1.0,1.0
Banana,43.0,35.25,19.21,365,1.0,1.0
Maize,19.7,20.38,2.38,110,1.0,1.62
Chickpea,43.02,48.45,9.93,100,1.0,1.0
Banana,19.61,50.32,6.56,365,1.0,1.0
Banana,24.47,53.26,19.99,365,1.0,1.0
Tomato,38.51,40.01,18.64,120,1.0,1.0
Banana,20.4,45.65,14.55,365,1.0,1.0
Sugarcane,39.42,38.02,5.12,365,1.0,3.28
Rice,18.53,62.08,14.45,150,1.0,1.0
Maize,16.78,60.59,2.48,110,1.0,1.0
Onion,18.38,76.32,12.15,130,1.0,1.0
Wheat,36.84,25.97,11.77,120,1.0,1.0
Wheat,36.83,36.95,6.85,120,1.0,1.0
Banana,15.51,51.91,9.34,365,1.0,1.0
Maize,26.21,63.79,18.86,110,1.0,1.0
Onion,34.63,65.34,10.88,130,1.0,1.0
Maize,30.57,70.74,18.03,110,1.0,1.0
Maize,24.04,20.51,11.74,110,1.0,1.0
Onion,25.37,87.79,12.74,130,1.0,1.0
Maize,29.97,25.89,7.49,110,1.0,1.0
Sugarcane,22.05,54.89,0.48,365,1.0,2.78
Wheat,21.68,31.56,6.72,120,1.0,1.0
Banana,20.91,47.31,7.24,365,1.0,1.0
Maize,30.53,68.54,3.94,110,1.0,1.0
Maize,21.51,86.87,11.44,110,1.0,1.0
Chickpea,23.01,67.07,8.02,100,1.0,1.0
Rice,20.45,65.58,2.04,150,1.0,1.9
Sugarcane,25.09,77.35,6.89,365,1.0,1.0
Rice,39.22,72.48,17.73,150,1.0,1.0
Chickpea,31.47,46.26,11.34,100,1.0,1.0
Potato,36.29,75.1,16.76,100,1.0,1.0
Sugarcane,25.27,52.88,18.55,365,1.0,1.0
Tomato,27.4,47.27,9.96,120,1.0,1.0
Potato,15.81,59.57,10.91,100,1.0,1.0
Potato,36.89,67.6,19.42,100,1.0,1.0
Rice,31.09,25.85,12.62,150,1.0,1.0
Chickpea,17.42,23.03,19.3,100,1.0,1.0
Rice,19.73,29.91,1.87,150,1.0,2.67
Onion,23.95,27.94,10.52,130,1.0,1.0
Maize,27.31,69.85,7.47,110,1.0,1.0
Chickpea,16.86,70.94,8.35,100,1.0,1.0
Wheat,38.58,63.9,11.85,120,1.0,1.0
Rice,37.33,66.76,9.0,150,1.0,1.0
Sugarcane,44.25,22.94,18.41,365,1.0,1.0
Wheat,31.4,38.32,3.53,120,1.0,1.71
Chickpea,35.71,85.26,16.56,100,1.0,1.0
Maize,38.34,86.26,3.47,110,1.0,1.48
Cotton,25.98,46.02,13.87,180,1.0,1.0
Tomato,23.41,30.62,11.0,120,1.0,1.0
Maize,33.37,31.39,19.39,110,1.0,1.0
Sugarcane,42.03,43.45,14.03,365,1.0,1.0
Onion,37.28,25.0,14.46,130,1.0,1.0
Chickpea,26.58,28.11,7.47,100,1.0,1.0
Chickpea,44.87,52.26,10.29,100,1.0,1.0
Tomato,34.62,36.82,4.2,120,1.0,2.02
Banana,22.07,61.67,4.76,365,1.0,1.0
Onion,28.11,52.54,4.68,130,1.0,1.0
Onion,18.29,77.22,15.2,130,1.0,1.0
Tomato,15.86,54.58,5.38,120,1.0,1.0
Potato,32.88,83.53,11.99,100,1.0,1.0
Tomato,34.52,74.73,13.64,120,1.0,1.0
Chickpea,38.79,35.12,0.03,100,1.0,3.32
Potato,19.17,50.59,3.94,100,1.0,1.0
Potato,23.53,81.75,6.76,100,1.0,1.0
Sugarcane,40.03,55.69,15.9,365,1.0,1.0
Chickpea,29.61,87.73,14.07,100,1.0,1.0
Chickpea,33.02,36.68,1.64,100,1.0,1.95
Chickpea,40.8,32.42,13.39,100,1.0,1.0
Wheat,21.26,28.5,7.91,120,1.0,1.0
Wheat,21.42,81.79,12.25,120,1.0,1.0
Chickpea,24.56,73.6,3.77,100,1.0,1.0
Onion,28.26,56.36,0.74,130,1.0,2.25
Chickpea,32.75,21.56,2.3,100,1.0,1.85
Maize,22.11,84.09,7.35,110,1.0,1.0
Wheat,43.41,25.98,8.98,120,1.0,1.0
Chickpea,23.63,87.9,14.97,100,1.0,1.0
Tomato,36.81,54.64,13.73,120,1.0,1.0
Rice,37.62,73.54,11.42,150,1.0,1.0
Chickpea,16.55,52.64,11.53,100,1.0,1.0
Onion,15.15,81.41,8.43,130,1.0,1.0
Sugarcane,26.68,75.72,18.11,365,1.0,1.0
Chickpea,30.32,55.06,13.04,100,1.0,1.0
Banana,34.19,32.97,16.5,365,1.0,1.0
Cotton,26.55,85.65,19.06,180,1.0,1.0
Tomato,26.33,51.87,0.49,120,1.0,2.63
Rice,33.66,49.41,1.24,150,1.0,4.37
Banana,44.69,37.06,5.36,365,1.0,4.49
Potato,30.67,34.27,11.05,100,1.0,1.0
Chickpea,30.95,58.97,7.53,100,1.0,1.0
Onion,16.54,22.62,8.87,130,1.0,1.0
Cotton,21.04,29.27,17.14,180,1.0,1.0
Sugarcane,21.13,47.64,10.48,365,1.0,1.0
Rice,44.17,82.08,15.69,150,1.0,1.0
Tomato,19.17,69.75,16.16,120,1.0,1.0
Maize,35.43,22.17,3.21,110,1.0,3.0
Tomato,36.04,48.43,11.63,120,1.0,1.0
Onion,33.44,26.6,18.93,130,1.0,1.0
Chickpea,41.77,35.06,1.85,100,1.0,2.72
Rice,16.03,78.91,11.63,150,1.0,1.0
Rice,21.36,84.44,6.66,150,1.0,1.0
Rice,29.05,58.66,4.76,150,1.0,1.67
Wheat,34.42,29.64,10.8,120,1.0,1.0
Potato,42.26,66.62,12.79,100,1.0,1.0
Potato,27.01,64.72,2.76,100,1.0,1.0
Maize,30.0,23.45,6.48,110,1.0,1.0
Tomato,37.75,84.68,2.7,120,1.0,1.86
Sugarcane,44.19,69.77,15.97,365,1.0,1.0
Tomato,16.91,57.88,7.89,120,1.0,1.0
Chickpea,33.26,69.0,1.44,100,1.0,1.52
Maize,41.26,66.67,12.03,110,1.0,1.0
Tomato,33.13,28.13,3.12,120,1.0,2.58
Rice,43.79,79.65,1.16,150,1.0,4.82
Chickpea,24.44,47.43,14.85,100,1.0,1.0
Chickpea,39.24,75.7,6.61,100,1.0,1.0
Wheat,40.53,52.48,8.42,120,1.0,1.0
Tomato,40.33,59.68,3.36,120,1.0,2.53
Cotton,16.27,64.77,4.91,180,1.0,1.0
Potato,37.4,64.35,14.75,100,1.0,1.0
Banana,37.11,26.29,8.01,365,1.0,2.12
Maize,15.13,26.41,0.87,110,1.0,1.92
Chickpea,35.78,63.66,8.89,100,1.0,1.0
Cotton,37.64,60.24,17.41,180,1.0,1.0
Tomato,42.15,56.57,18.86,120,1.0,1.0
Cotton,42.43,28.23,9.34,180,1.0,1.0
Maize,19.36,59.67,1.21,110,1.0,1.57
Maize,29.05,45.27,5.82,110,1.0,1.0
Onion,38.54,26.66,12.78,130,1.0,1.0
Wheat,32.73,48.32,15.18,120,1.0,1.0
Sugarcane,37.07,62.51,16.41,365,1.0,1.0
Onion,29.69,66.26,12.23,130,1.0,1.0
Tomato,22.79,77.72,11.43,120,1.0,1.0
Tomato,17.44,85.93,0.09,120,1.0,1.62
Sugarcane,36.32,74.42,5.67,365,1.0,1.29
Onion,44.97,57.53,11.1,130,1.0,1.0
Chickpea,28.19,44.8,0.8,100,1.0,1.85
Sugarcane,17.72,57.71,14.14,365,1.0,1.0
Wheat,36.55,87.7,3.68,120,1.0,1.0
Cotton,26.23,84.39,5.8,180,1.0,1.0
Rice,41.84,62.31,1.5,150,1.0,5.09
Chickpea,30.62,54.57,16.14,100,1.0,1.0
Wheat,33.82,30.85,10.24,120,1.0,1.0
Sugarcane,22.44,56.46,4.5,365,1.0,1.0
Wheat,20.88,75.38,2.93,120,1.0,1.0
Sugarcane,33.66,26.89,3.42,365,1.0,3.53
Cotton,39.06,35.25,0.26,180,1.0,4.35
Tomato,40.31,28.45,16.42,120,1.0,1.0
Rice,23.5,20.61,10.91,150,1.0,1.0
Tomato,32.1,79.16,14.15,120,1.0,1.0
Onion,21.98,75.08,2.45,130,1.0,1.0
Wheat,23.25,71.61,13.3,120,1.0,1.0
Rice,20.84,23.69,11.29,150,1.0,1.0
Rice,24.63,35.12,9.2,150,1.0,1.0
Potato,32.96,76.55,6.69,100,1.0,1.0
Onion,38.19,23.74,5.67,130,1.0,1.54
Sugarcane,29.57,40.79,3.15,365,1.0,2.66
Potato,35.74,25.69,10.04,100,1.0,1.0
Cotton,29.59,73.43,15.21,180,1.0,1.0
Sugarcane,37.16,79.59,9.49,365,1.0,1.0
Maize,41.54,28.11,1.6,110,1.0,4.54
Potato,41.04,86.35,2.65,100,1.0,1.74
Cotton,27.52,36.78,13.65,180,1.0,1.0
Sugarcane,38.67,72.35,10.99,365,1.0,1.0
Maize,25.95,52.58,13.57,110,1.0,1.0
Banana,23.14,68.65,17.12,365,1.0,1.0
Rice,29.33,29.59,15.04,150,1.0,1.0
Maize,37.46,83.28,9.44,110,1.0,1.0
Onion,32.6,31.08,8.13,130,1.0,1.0
Maize,43.69,54.09,3.81,110,1.0,2.92
Banana,44.65,53.22,12.84,365,1.0,1.0
Rice,32.34,59.72,16.78,150,1.0,1.0
Banana,35.91,66.79,12.29,365,1.0,1.0
Tomato,30.96,60.56,0.87,120,1.0,2.7
Banana,16.63,48.91,9.95,365,1.0,1.0
Sugarcane,25.52,27.15,10.2,365,1.0,1.0
Maize,19.54,45.37,18.9,110,1.0,1.0
Cotton,18.71,68.62,1.09,180,1.0,1.33
Chickpea,44.54,76.12,6.7,100,1.0,1.0
Rice,41.49,39.56,15.99,150,1.0,1.0
Rice,25.01,40.96,7.14,150,1.0,1.0
Maize,26.62,43.5,7.56,110,1.0,1.0
Cotton,37.34,34.54,13.81,180,1.0,1.0
Chickpea,28.04,24.46,13.35,100,1.0,1.0
Maize,38.93,55.22,14.64,110,1.0,1.0
Onion,16.9,73.33,9.01,130,1.0,1.0
Banana,16.25,46.55,11.8,365,1.0,1.0
Banana,24.3,27.86,15.17,365,1.0,1.0
Wheat,34.67,28.36,15.74,120,1.0,1.0
Chickpea,32.05,83.82,5.02,100,1.0,1.0
Cotton,16.3,78.3,19.65,180,1.0,1.0
Maize,27.63,61.82,5.32,110,1.0,1.0
Potato,38.9,36.46,6.53,100,1.0,1.0
Sugarcane,19.12,87.98,17.73,365,1.0,1.0
Banana,25.79,80.62,9.41,365,1.0,1.0
Cotton,23.8,69.5,6.83,180,1.0,1.0
Sugarcane,31.84,30.69,15.53,365,1.0,1.0
Sugarcane,17.65,33.12,12.07,365,1.0,1.0
Banana,34.99,37.08,15.37,365,1.0,1.0
Wheat,15.01,81.66,13.98,120,1.0,1.0
Cotton,39.1,60.69,6.39,180,1.0,1.0
Tomato,25.06,88.91,17.4,120,1.0,1.0
Chickpea,26.97,74.0,13.02,100,1.0,1.0
Tomato,26.41,22.35,2.59,120,1.0,2.16
Sugarcane,15.47,45.87,0.8,365,1.0,2.21
Cotton,17.64,72.43,5.25,180,1.0,1.0
Sugarcane,26.93,49.28,6.55,365,1.0,1.0
Cotton,40.7,38.95,12.93,180,1.0,1.0
Tomato,30.52,86.76,11.92,120,1.0,1.0
Sugarcane,44.83,57.37,6.95,365,1.0,2.54
Potato,26.08,55.01,18.86,100,1.0,1.0
Tomato,38.83,64.12,6.88,120,1.0,1.0
Tomato,25.76,85.82,6.6,120,1.0,1.0
Cotton,26.4,60.49,13.1,180,1.0,1.0
Chickpea,27.48,46.38,5.73,100,1.0,1.0
Cotton,20.72,20.35,13.66,180,1.0,1.0
Chickpea,18.26,68.59,7.06,100,1.0,1.0
Tomato,42.77,69.85,0.75,120,1.0,3.81
Banana,30.28,50.69,10.41,365,1.0,1.0
Maize,26.39,56.06,18.2,110,1.0,1.0
Chickpea,21.55,85.93,12.34,100,1.0,1.0
Wheat,16.21,79.2,5.05,120,1.0,1.0
Banana,36.09,39.98,13.94,365,1.0,1.0
Sugarcane,29.88,84.86,19.23,365,1.0,1.0
Cotton,20.2,22.2,5.46,180,1.0,1.0
Chickpea,22.77,57.21,1.11,100,1.0,1.19
Tomato,17.07,85.22,9.83,120,1.0,1.0
Cotton,23.73,80.7,10.96,180,1.0,1.0
Tomato,36.64,77.56,19.36,120,1.0,1.0
Chickpea,22.33,89.84,2.25,100,1.0,1.0
Tomato,29.41,58.62,11.66,120,1.0,1.0
Wheat,30.72,36.3,1.31,120,1.0,2.79
Maize,15.89,59.87,16.4,110,1.0,1.0
Banana,34.05,59.53,6.29,365,1.0,1.37
Tomato,22.47,62.13,16.84,120,1.0,1.0
Maize,27.89,54.91,18.51,110,1.0,1.0
Onion,25.59,31.52,2.36,130,1.0,1.63
Cotton,20.2,62.11,0.74,180,1.0,1.69
Onion,28.37,58.38,5.05,130,1.0,1.0
Onion,36.12,81.31,16.88,130,1.0,1.0
Tomato,37.23,70.27,2.61,120,1.0,2.24
Potato,39.32,66.66,1.74,100,1.0,2.55
Rice,19.55,34.1,17.66,150,1.0,1.0
Wheat,36.89,53.95,4.89,120,1.0,1.28
Sugarcane,31.78,67.51,14.99,365,1.0,1.0
Sugarcane,19.35,86.94,14.33,365,1.0,1.0
Sugarcane,36.15,48.71,7.16,365,1.0,1.37
Rice,44.08,61.78,0.69,150,1.0,5.91
Potato,33.9,62.41,13.98,100,1.0,1.0
Rice,15.12,87.09,5.1,150,1.0,1.0
Rice,16.75,49.47,15.94,150,1.0,1.0
Maize,39.91,83.93,19.46,110,1.0,1.0
Onion,44.81,60.93,19.77,130,1.0,1.0
Maize,22.38,43.28,4.03,110,1.0,1.0
Chickpea,19.62,59.57,3.05,100,1.0,1.0
Rice,38.5,56.21,3.45,150,1.0,3.8
Onion,24.78,55.37,8.98,130,1.0,1.0
Cotton,29.21,52.19,1.14,180,1.0,2.39
Onion,19.09,68.21,1.46,130,1.0,1.05
Tomato,40.24,47.93,7.91,120,1.0,1.0
Cotton,18.41,59.93,14.49,180,1.0,1.0
Chickpea,41.1,42.41,0.51,100,1.0,3.16
Wheat,40.07,79.66,16.52,120,1.0,1.0
Banana,23.09,49.94,13.51,365,1.0,1.0
Onion,20.78,77.02,8.15,130,1.0,1.0
Tomato,44.06,23.11,0.56,120,1.0,5.63
Onion,32.4,64.45,8.54,130,1.0,1.0
Chickpea,24.66,65.53,9.94,100,1.0,1.0
Wheat,30.76,57.11,18.92,120,1.0,1.0
Tomato,22.82,53.59,4.96,120,1.0,1.0
Rice,16.36,47.76,14.73,150,1.0,1.0
Wheat,18.57,85.71,2.92,120,1.0,1.0
Cotton,39.64,77.46,3.47,180,1.0,1.66
Sugarcane,32.78,58.33,6.77,365,1.0,1.0
Sugarcane,41.67,65.97,11.99,365,1.0,1.0
Sugarcane,29.56,73.52,12.11,365,1.0,1.0
Onion,16.99,55.94,14.13,130,1.0,1.0
Banana,17.52,29.7,2.92,365,1.0,1.76
Sugarcane,40.68,48.53,14.15,365,1.0,1.0
Maize,41.48,71.34,11.22,110,1.0,1.0
Sugarcane,15.29,29.08,18.74,365,1.0,1.0
Sugarcane,42.84,39.03,6.82,365,1.0,3.01
Potato,22.91,49.23,14.24,100,1.0,1.0
Onion,27.73,42.73,7.6,130,1.0,1.0
Cotton,20.37,23.5,15.34,180,1.0,1.0
Sugarcane,19.09,57.05,16.13,365,1.0,1.0
Banana,43.14,21.43,19.75,365,1.0,1.0
Rice,36.65,87.54,10.29,150,1.0,1.0
Maize,35.12,74.46,15.63,110,1.0,1.0
Chickpea,29.55,57.27,2.53,100,1.0,1.0
Wheat,42.82,51.61,6.66,120,1.0,1.18
Wheat,38.25,73.95,10.12,120,1.0,1.0
Onion,38.87,64.37,15.65,130,1.0,1.0
Maize,41.25,59.11,8.91,110,1.0,1.0
Rice,22.97,56.39,11.26,150,1.0,1.0
Banana,43.17,37.14,9.73,365,1.0,2.0
Rice,31.42,55.39,4.01,150,1.0,2.46
Chickpea,37.15,44.48,12.4,100,1.0,1.0
Tomato,21.7,56.71,3.76,120,1.0,1.0
Chickpea,34.99,77.75,14.63,100,1.0,1.0
Tomato,35.83,47.92,5.82,120,1.0,1.07
Onion,26.51,38.06,19.16,130,1.0,1.0
Potato,35.94,30.13,8.41,100,1.0,1.0
Maize,41.14,82.63,0.96,110,1.0,3.13
Sugarcane,33.42,65.25,18.88,365,1.0,1.0
Banana,25.7,80.97,5.59,365,1.0,1.0
Rice,36.76,34.53,13.24,150,1.0,1.0
Chickpea,20.05,20.41,16.0,100,1.0,1.0
Onion,18.32,73.29,15.79,130,1.0,1.0
Chickpea,34.39,84.86,11.19,100,1.0,1.0
Wheat,29.01,42.01,1.74,120,1.0,2.27
Onion,29.23,70.03,3.07,130,1.0,1.0
Sugarcane,44.92,45.75,16.01,365,1.0,1.0
Maize,22.39,48.02,14.52,110,1.0,1.0
Cotton,29.63,60.01,0.23,180,1.0,2.73
Chickpea,23.93,46.85,1.19,100,1.0,1.34
Tomato,19.8,85.38,1.2,120,1.0,1.2
Maize,28.52,54.85,14.65,110,1.0,1.0
Onion,25.06,59.38,8.97,130,1.0,1.0
Tomato,42.1,78.24,18.54,120,1.0,1.0
Banana,23.94,63.63,6.69,365,1.0,1.0
Maize,28.29,31.43,11.94,110,1.0,1.0
Rice,19.17,23.15,5.19,150,1.0,1.09
Maize,40.56,74.42,19.17,110,1.0,1.0
Sugarcane,24.94,51.46,5.22,365,1.0,1.0
Chickpea,40.9,25.38,2.04,100,1.0,2.74
Maize,19.08,31.74,2.37,110,1.0,1.4
Wheat,33.66,28.11,5.91,120,1.0,1.01
Rice,18.2,31.72,9.97,150,1.0,1.0
Rice,28.29,20.28,5.77,150,1.0,2.14
