N,P,K,temperature,humidity,ph,rainfall,label
100.76,46.0,113.15,20.33,90.62,5.95,865.9,Cardamom
117.73,47.73,91.31,20.59,91.62,5.62,723.7,Cardamom
111.11,33.2,84.66,19.15,88.3,5.83,771.1,Cardamom
100.71,43.47,96.56,19.01,89.04,5.86,767.9,Cardamom
108.68,38.19,104.51,20.58,91.42,5.69,1152.8,Cardamom
153.17,50.0,76.0,19.47,92.0,5.69,844.0,Cardamom
109.65,42.62,88.1,22.31,89.37,5.66,1045.7,Cardamom
130.87,42.16,92.86,21.45,89.79,5.92,862.6,Cardamom
110.01,39.03,108.58,21.23,92.65,5.78,1041.8,Cardamom
134.46,43.46,92.69,20.66,90.07,5.72,810.8,Cardamom
110.94,38.79,86.76,17.72,89.9,5.79,735.3,Cardamom
101.65,34.15,99.99,17.79,93.27,5.52,870.0,Cardamom
133.96,32.2,106.62,22.95,90.25,5.91,936.5,Cardamom
129.41,42.3,100.46,19.84,89.36,5.86,1021.9,Cardamom
133.63,41.88,73.57,21.85,89.93,5.71,515.0,Cardamom
93.0,40.34,79.79,22.88,88.98,5.72,842.4,Cardamom
101.54,44.66,93.61,21.74,88.79,5.82,848.9,Cardamom
115.84,39.11,93.87,19.07,90.87,5.88,927.2,Cardamom
106.58,42.34,84.32,19.99,89.05,5.85,789.6,Cardamom
108.49,44.34,85.86,18.78,89.63,5.8,750.1,Cardamom
120.59,36.72,96.38,19.73,90.64,5.67,885.3,Cardamom
120.55,37.1,84.33,20.25,88.28,5.94,1079.1,Cardamom
149.49,39.96,98.97,21.26,89.8,5.84,937.7,Cardamom
116.67,40.73,68.86,19.82,90.38,5.69,785.5,Cardamom
125.91,45.53,90.68,19.49,92.63,5.61,1175.1,Cardamom
109.88,29.52,98.73,19.34,90.04,5.63,1077.3,Cardamom
92.89,33.42,62.52,21.54,90.05,5.62,690.2,Cardamom
160.0,41.08,92.14,21.25,91.37,5.61,923.3,Cardamom
147.69,43.58,100.29,19.83,91.81,5.66,957.8,Cardamom
138.36,45.31,74.29,20.81,91.98,5.82,964.3,Cardamom
138.24,36.44,85.57,20.83,89.11,5.91,749.5,Cardamom
140.18,42.63,80.11,20.73,91.63,5.79,854.8,Cardamom
143.71,37.55,98.07,20.89,89.74,5.87,977.9,Cardamom
125.78,34.27,66.55,19.37,90.94,5.78,984.4,Cardamom
121.16,40.25,83.55,20.9,92.14,5.77,872.9,Cardamom
125.6,42.75,89.9,20.9,90.54,5.69,729.0,Cardamom
93.38,39.85,69.7,19.97,90.55,5.76,829.2,Cardamom
116.45,39.34,91.27,19.7,89.71,5.97,919.9,Cardamom
109.68,40.91,81.5,19.2,89.26,5.84,1064.7,Cardamom
122.9,35.01,79.36,21.39,91.74,5.91,872.9,Cardamom
83.34,43.33,87.53,20.44,87.79,5.9,918.0,Cardamom
116.35,33.47,113.34,19.05,88.55,5.9,719.3,Cardamom
105.18,33.4,107.69,20.46,90.59,5.85,964.1,Cardamom
138.06,40.58,77.12,18.4,90.34,5.8,825.4,Cardamom
108.12,38.09,73.31,20.02,92.49,5.92,512.4,Cardamom
122.26,38.33,84.25,21.37,89.84,5.83,625.5,Cardamom
134.79,39.0,84.59,19.37,88.81,5.75,1034.1,Cardamom
126.62,33.18,98.04,20.34,90.2,5.83,901.1,Cardamom
113.67,36.87,84.99,19.57,89.81,5.75,841.5,Cardamom
126.82,40.88,91.84,20.94,91.09,5.6,956.5,Cardamom
107.53,39.36,78.5,20.3,90.87,5.66,1014.1,Cardamom
108.79,33.12,90.59,21.5,88.71,5.83,825.1,Cardamom
127.32,34.51,89.75,19.3,90.53,5.95,998.7,Cardamom
104.43,41.41,101.82,19.33,88.32,5.65,844.1,Cardamom
111.27,41.51,75.45,20.39,90.27,5.78,753.5,Cardamom
127.27,47.95,95.99,20.73,90.53,5.85,864.3,Cardamom
128.44,45.04,98.62,18.91,89.67,5.77,916.1,Cardamom
87.19,37.14,77.11,19.72,88.31,5.77,744.6,Cardamom
114.11,45.29,84.83,20.03,91.17,5.77,934.3,Cardamom
121.6,41.04,90.74,20.64,90.67,5.66,1154.8,Cardamom
112.61,34.86,93.43,19.86,91.14,6.06,1268.4,Cardamom
93.13,38.65,96.83,18.58,90.38,5.69,1193.4,Cardamom
100.1,38.71,98.77,18.93,91.24,5.65,747.5,Cardamom
145.28,35.55,82.24,19.12,90.01,5.68,856.1,Cardamom
137.92,34.82,89.92,20.8,90.98,5.95,936.4,Cardamom
132.13,45.41,66.08,19.21,90.31,5.88,708.1,Cardamom
127.03,30.6,83.53,19.02,90.14,5.81,603.5,Cardamom
108.1,38.82,101.4,20.91,90.42,5.98,854.7,Cardamom
120.39,40.83,99.87,19.8,89.58,5.72,850.0,Cardamom
110.94,37.69,79.78,19.76,90.83,5.77,977.0,Cardamom
114.21,43.74,91.55,19.42,91.38,5.88,941.4,Cardamom
98.93,41.32,104.85,20.16,89.14,6.02,635.4,Cardamom
121.85,36.79,80.6,20.33,92.28,5.64,1061.4,Cardamom
155.81,41.44,71.52,20.56,89.81,5.92,971.5,Cardamom
125.07,40.31,94.32,20.32,89.79,5.9,1098.7,Cardamom
116.85,37.5,91.88,20.76,91.14,5.76,904.9,Cardamom
116.05,27.01,71.99,19.68,90.23,5.67,1026.6,Cardamom
127.05,42.01,71.27,18.74,88.11,5.64,891.7,Cardamom
105.27,42.78,92.49,20.39,89.58,5.67,765.9,Cardamom
97.5,44.68,89.14,19.88,88.48,5.93,909.9,Cardamom
104.67,34.69,95.74,18.77,88.66,6.09,868.2,Cardamom
119.54,45.59,99.01,21.14,89.86,5.88,691.3,Cardamom
93.25,45.37,99.78,19.35,89.47,5.79,1116.1,Cardamom
170.22,47.83,150.41,27.36,87.48,6.39,1574.6,Black_Pepper
140.69,47.97,148.72,26.1,90.0,6.18,1347.0,Black_Pepper
138.79,36.72,138.51,27.32,88.24,6.17,927.0,Black_Pepper
147.35,56.34,127.08,27.09,92.27,6.11,1023.0,Black_Pepper
166.09,42.95,138.48,27.36,91.11,6.26,1511.5,Black_Pepper
134.7,45.16,111.79,26.56,90.17,6.07,1576.5,Black_Pepper
186.23,47.15,86.74,30.58,92.02,6.35,934.6,Black_Pepper
132.38,46.63,115.94,27.65,84.93,6.19,1582.2,Black_Pepper
150.85,51.01,153.81,30.33,84.96,6.07,1484.3,Black_Pepper
157.17,38.82,132.75,27.9,91.39,6.38,1803.2,Black_Pepper
144.08,49.96,128.84,28.4,87.59,6.1,1330.9,Black_Pepper
134.58,46.78,118.72,25.63,88.55,6.14,715.3,Black_Pepper
139.31,35.87,94.18,33.12,91.05,6.08,1671.1,Black_Pepper
128.75,36.69,94.53,25.94,93.83,6.16,1632.6,Black_Pepper
149.62,49.19,159.54,23.87,90.77,6.16,1315.1,Black_Pepper
167.23,45.74,133.2,32.03,90.28,6.29,1135.4,Black_Pepper
124.08,47.51,117.6,25.25,87.52,6.08,1520.1,Black_Pepper
130.81,48.27,114.65,28.15,91.55,6.25,1398.7,Black_Pepper
164.7,40.38,160.0,29.0,88.97,6.17,1547.0,Black_Pepper
163.53,48.61,95.0,30.44,90.11,6.25,1313.8,Black_Pepper
144.63,41.46,103.24,25.23,85.8,6.24,1305.6,Black_Pepper
132.96,50.59,131.28,28.79,92.1,6.08,1331.5,Black_Pepper
140.62,54.65,80.0,26.99,87.69,6.23,1368.9,Black_Pepper
155.24,53.52,103.9,29.18,90.2,6.16,1232.6,Black_Pepper
173.85,46.6,119.73,29.29,89.64,6.27,1276.5,Black_Pepper
126.58,41.72,124.57,28.82,91.45,5.96,1182.0,Black_Pepper
146.31,55.23,131.89,28.24,88.85,6.15,1765.6,Black_Pepper
116.29,43.34,132.2,27.3,89.25,6.26,1016.0,Black_Pepper
179.69,44.51,130.34,28.93,87.47,6.29,1369.5,Black_Pepper
163.65,35.22,147.44,27.86,88.24,6.21,1558.4,Black_Pepper
154.96,48.93,92.7,28.61,91.22,6.32,1388.8,Black_Pepper
142.66,44.41,122.88,27.8,91.63,6.15,1654.2,Black_Pepper
194.25,50.11,101.87,31.0,88.72,6.01,1180.8,Black_Pepper
126.99,40.29,126.7,27.64,90.73,6.4,1584.7,Black_Pepper
156.15,47.37,101.58,31.05,90.09,6.33,1524.4,Black_Pepper
168.02,31.54,130.35,30.94,89.74,6.29,1421.3,Black_Pepper
185.77,37.77,129.12,26.94,89.1,5.98,1238.3,Black_Pepper
118.34,49.27,107.32,31.3,91.11,6.05,1859.6,Black_Pepper
175.0,46.6,139.01,29.26,85.76,6.47,1652.3,Black_Pepper
169.57,40.98,133.22,26.8,92.33,6.13,1319.4,Black_Pepper
163.18,42.96,139.86,27.81,88.88,6.31,1244.8,Black_Pepper
144.1,40.9,106.85,27.65,89.96,6.36,1607.5,Black_Pepper
167.05,46.1,108.83,27.7,90.46,6.04,1850.3,Black_Pepper
162.47,42.85,117.69,29.09,88.05,6.19,1158.3,Black_Pepper
155.66,48.1,121.75,31.37,91.23,6.1,1650.8,Black_Pepper
100.0,41.68,124.31,25.58,92.38,6.51,1376.0,Black_Pepper
125.47,45.03,143.08,25.28,88.66,6.06,1268.7,Black_Pepper
156.31,42.53,133.33,31.42,90.41,6.31,1531.8,Black_Pepper
137.22,54.39,134.61,27.94,89.92,6.06,1512.8,Black_Pepper
126.88,37.92,124.89,28.03,89.43,6.33,1187.1,Black_Pepper
188.41,44.93,108.85,27.51,91.38,6.37,1417.1,Black_Pepper
148.53,44.83,94.52,28.24,92.22,6.04,1429.2,Black_Pepper
171.2,38.98,128.6,30.12,86.75,6.22,1324.5,Black_Pepper
165.29,43.94,134.78,26.15,90.46,6.29,1965.9,Black_Pepper
180.97,40.11,124.74,30.4,90.64,5.98,1568.5,Black_Pepper
173.3,45.85,104.67,27.79,91.47,6.19,1209.3,Black_Pepper
149.72,35.06,103.77,26.12,90.66,6.09,804.3,Black_Pepper
155.75,45.37,135.86,26.21,90.99,6.4,1302.9,Black_Pepper
170.28,45.8,126.54,27.17,91.85,6.15,844.1,Black_Pepper
159.72,47.08,97.7,31.36,91.01,6.35,1801.9,Black_Pepper
163.49,40.54,119.53,27.65,91.36,6.12,1685.9,Black_Pepper
157.02,57.73,109.87,28.63,89.29,6.12,1949.2,Black_Pepper
147.1,49.5,116.76,34.94,91.27,6.19,1448.3,Black_Pepper
113.41,36.35,106.38,26.78,91.44,6.18,1437.4,Black_Pepper
112.28,47.55,119.73,31.01,92.24,6.18,1353.7,Black_Pepper
164.82,43.05,123.69,27.75,87.99,5.94,1318.1,Black_Pepper
127.41,36.1,118.34,27.62,91.97,6.09,1403.7,Black_Pepper
121.64,35.71,142.28,27.92,89.69,6.08,1293.4,Black_Pepper
181.3,44.05,118.48,27.58,89.48,5.93,1632.2,Black_Pepper
148.41,48.96,142.63,24.07,90.09,6.2,1550.4,Black_Pepper
124.31,40.5,108.29,28.58,89.66,6.3,1659.8,Black_Pepper
162.06,40.73,150.1,28.55,92.34,6.13,1060.5,Black_Pepper
131.81,44.65,133.46,27.69,90.89,6.19,1044.5,Black_Pepper
153.6,54.75,100.4,29.44,92.49,6.2,1560.5,Black_Pepper
168.59,56.61,137.55,26.75,87.25,6.22,1297.6,Black_Pepper
132.62,43.69,130.22,31.96,89.23,6.29,1055.8,Black_Pepper
161.24,50.87,114.33,26.63,93.01,6.13,1287.2,Black_Pepper
167.19,39.23,148.9,28.22,89.42,6.31,1392.9,Black_Pepper
126.7,48.26,124.5,33.01,89.94,6.36,1009.4,Black_Pepper
104.52,50.12,131.39,28.06,88.88,6.37,1605.2,Black_Pepper
158.08,30.39,111.93,31.18,92.07,6.27,1732.8,Black_Pepper
147.69,49.26,124.91,26.95,90.92,6.5,958.6,Black_Pepper
166.27,53.99,82.84,29.97,87.17,6.11,1451.2,Black_Pepper
156.73,41.13,121.82,28.65,90.41,6.3,1444.7,Black_Pepper
167.98,41.4,108.24,30.59,86.39,6.2,1278.0,Black_Pepper
156.2,51.46,121.11,30.42,91.49,6.3,1746.4,Black_Pepper
136.76,41.15,111.08,28.18,88.43,6.29,1125.9,Black_Pepper
163.76,38.91,160.0,26.96,92.97,6.02,1464.4,Black_Pepper
144.02,55.98,108.14,26.66,89.05,6.14,1102.3,Black_Pepper
163.68,44.71,112.58,27.26,90.41,6.34,1471.7,Black_Pepper
126.33,46.74,123.08,28.08,86.55,6.08,1514.9,Black_Pepper
171.84,51.56,139.59,27.18,90.56,6.32,1536.1,Black_Pepper
140.67,47.29,90.21,26.4,89.26,6.15,1059.9,Black_Pepper
132.78,47.89,96.09,27.99,89.73,6.1,1380.8,Black_Pepper
123.04,52.84,111.26,24.96,90.15,6.25,1386.4,Black_Pepper
138.77,59.95,127.74,25.89,86.63,6.18,1214.0,Black_Pepper
150.44,47.59,100.81,28.93,89.63,6.14,1267.7,Black_Pepper
179.27,53.67,126.67,23.91,89.7,6.27,1537.4,Black_Pepper
172.6,43.93,119.71,26.92,91.01,6.3,1523.6,Black_Pepper
159.24,42.87,137.31,24.9,90.98,6.1,1539.2,Black_Pepper
106.05,50.0,124.72,27.87,75.2,6.7,932.4,Turmeric
101.48,40.63,126.81,28.71,82.17,6.66,707.6,Turmeric
105.09,28.78,112.95,27.69,81.74,6.83,770.5,Turmeric
81.25,40.94,114.49,27.67,83.89,6.94,875.4,Turmeric
79.83,42.13,120.99,31.58,82.23,7.01,772.3,Turmeric
83.53,33.73,107.42,27.65,81.62,6.92,1069.7,Turmeric
92.15,35.96,143.74,29.71,75.3,6.8,926.8,Turmeric
70.67,28.6,105.52,29.07,79.13,6.82,993.0,Turmeric
111.79,38.51,80.14,30.13,82.57,6.79,938.0,Turmeric
69.75,37.08,126.03,31.45,81.07,7.02,967.3,Turmeric
76.11,41.37,108.5,28.56,79.81,6.78,1071.8,Turmeric
67.41,36.25,141.29,31.49,84.07,6.83,798.7,Turmeric
74.9,42.05,113.25,31.59,77.88,6.71,771.9,Turmeric
98.23,34.49,127.39,29.18,82.48,6.8,686.1,Turmeric
79.13,36.13,109.64,29.32,82.72,6.71,892.8,Turmeric
100.45,35.98,113.45,30.99,81.08,6.78,830.3,Turmeric
79.56,32.16,93.77,29.57,77.36,6.82,917.8,Turmeric
120.0,46.54,128.95,31.16,79.57,6.75,872.8,Turmeric
103.67,45.11,134.95,29.08,80.08,6.95,716.4,Turmeric
98.28,40.95,92.38,27.7,81.97,6.74,951.2,Turmeric
84.86,38.11,85.12,32.85,81.84,6.73,822.6,Turmeric
110.83,37.41,126.35,31.97,80.95,6.89,815.3,Turmeric
84.33,39.5,128.16,29.71,82.94,6.75,990.8,Turmeric
83.8,35.33,133.76,28.68,78.8,6.76,716.6,Turmeric
91.52,36.04,105.84,30.15,80.06,6.85,914.8,Turmeric
70.77,36.55,124.48,30.41,77.18,6.95,798.6,Turmeric
96.74,39.63,136.58,30.9,80.18,6.89,753.4,Turmeric
81.48,47.14,90.85,30.55,77.83,6.7,1002.3,Turmeric
93.21,43.09,155.06,30.61,78.38,6.9,921.1,Turmeric
72.39,42.0,106.63,28.42,81.15,6.73,1138.8,Turmeric
92.66,50.0,116.1,33.02,78.01,6.78,1281.4,Turmeric
75.87,30.7,108.84,29.39,77.66,6.7,1113.8,Turmeric
93.76,41.6,131.31,31.08,79.18,6.86,888.2,Turmeric
101.69,33.54,127.33,31.12,76.06,6.77,1065.5,Turmeric
87.67,34.48,119.46,29.68,80.64,6.75,959.9,Turmeric
110.31,37.61,114.15,30.15,81.06,6.74,1182.8,Turmeric
108.21,40.38,100.73,28.91,77.22,6.89,888.9,Turmeric
94.7,35.5,151.0,28.87,80.27,6.69,769.1,Turmeric
74.85,37.25,109.54,31.27,79.74,6.69,885.2,Turmeric
100.57,28.7,104.71,29.66,75.53,6.74,744.4,Turmeric
81.68,47.27,111.89,29.82,81.12,6.91,716.6,Turmeric
98.01,38.76,113.38,31.64,78.93,6.42,831.4,Turmeric
73.52,39.41,143.53,30.74,76.8,6.82,996.8,Turmeric
115.39,34.23,123.73,29.54,80.65,6.93,784.9,Turmeric
76.22,45.11,131.14,30.82,78.36,6.78,680.2,Turmeric
109.42,27.29,110.53,29.87,80.37,6.94,1183.2,Turmeric
67.73,33.28,121.9,30.57,78.03,6.85,901.2,Turmeric
94.01,44.93,108.22,31.42,78.17,6.74,778.0,Turmeric
97.23,39.23,91.96,29.16,78.02,6.84,804.1,Turmeric
111.76,45.42,119.68,29.81,78.2,6.8,885.3,Turmeric
81.86,38.38,139.72,29.65,76.95,6.84,759.8,Turmeric
93.08,43.38,147.83,30.39,80.57,6.93,778.5,Turmeric
87.14,46.58,136.3,31.24,79.02,6.78,1002.4,Turmeric
93.13,39.05,110.46,28.98,79.62,6.95,717.0,Turmeric
105.1,41.71,99.49,28.3,81.22,6.81,852.8,Turmeric
111.95,34.95,137.66,29.09,82.31,6.35,853.4,Turmeric
91.81,36.15,116.97,30.72,80.85,6.74,1068.0,Turmeric
93.51,31.26,98.69,29.49,82.6,6.87,773.0,Turmeric
99.68,43.84,113.53,29.55,76.24,6.59,804.4,Turmeric
70.45,38.55,160.0,30.68,83.87,7.02,957.9,Turmeric
102.73,43.55,102.92,31.28,83.68,6.69,1036.9,Turmeric
114.41,38.21,109.7,29.72,75.66,6.64,989.9,Turmeric
89.16,30.87,144.06,31.74,82.65,6.6,991.6,Turmeric
107.5,38.71,128.46,28.05,83.78,6.78,1004.7,Turmeric
83.73,42.72,131.48,29.25,78.61,6.59,883.0,Turmeric
81.53,37.58,128.0,28.43,83.14,6.72,1049.9,Turmeric
68.93,38.09,129.27,30.68,79.27,6.95,784.7,Turmeric
74.67,45.42,132.64,27.23,82.01,6.88,873.8,Turmeric
102.22,38.92,138.43,31.03,81.14,6.97,812.9,Turmeric
94.19,42.61,125.87,30.4,81.43,6.8,864.5,Turmeric
88.74,36.72,128.14,30.31,79.6,6.55,980.4,Turmeric
99.46,40.78,104.63,29.93,77.68,6.92,887.5,Turmeric
85.9,29.1,140.32,29.65,80.0,6.78,976.0,Turmeric
92.34,38.19,137.95,30.33,78.43,6.77,1094.5,Turmeric
102.7,38.0,140.35,30.29,80.33,6.79,1077.8,Turmeric
108.02,31.65,143.0,30.44,77.02,6.82,1081.8,Turmeric
96.3,46.95,80.0,29.55,76.9,6.81,953.6,Turmeric
100.08,37.86,117.36,28.8,81.81,7.02,938.2,Turmeric
90.65,43.32,129.7,30.03,83.24,6.9,958.8,Turmeric
108.7,44.84,115.24,30.74,80.03,6.96,825.7,Turmeric
74.84,35.23,119.04,29.97,80.34,6.81,596.5,Turmeric
96.41,35.79,119.71,29.31,76.95,6.74,718.5,Turmeric
97.92,39.03,125.96,28.99,84.98,6.56,859.7,Turmeric
79.73,42.94,121.55,30.32,80.37,6.76,986.9,Turmeric
85.23,43.83,127.43,28.3,79.72,6.88,1022.5,Turmeric
90.63,43.55,90.23,28.66,80.8,6.88,887.3,Turmeric
82.55,36.68,135.56,32.12,77.21,6.78,841.9,Turmeric
80.05,42.21,120.21,28.83,81.88,6.96,711.2,Turmeric
86.41,40.34,135.74,29.89,84.03,6.7,828.5,Turmeric
96.34,38.37,122.23,29.35,81.11,6.57,1041.2,Turmeric
72.71,43.93,100.93,29.13,80.3,6.65,814.8,Turmeric
83.95,43.82,97.36,28.99,83.49,6.69,898.4,Turmeric
89.62,40.78,106.66,29.71,82.91,6.91,731.2,Turmeric
80.78,43.09,90.8,26.45,78.11,6.89,697.5,Turmeric
84.1,46.37,126.83,31.47,75.89,6.84,814.2,Turmeric
76.19,37.86,124.13,31.08,81.73,6.97,809.6,Turmeric
109.17,35.15,128.74,27.88,79.69,6.75,753.7,Turmeric
85.34,33.72,152.64,29.14,76.34,6.71,952.6,Turmeric
108.22,35.44,117.37,28.0,82.3,6.79,824.0,Turmeric
74.41,47.62,112.72,29.3,80.92,6.58,739.7,Turmeric
118.76,45.71,128.5,23.77,90.72,5.98,946.5,Ginger
109.17,34.71,135.16,25.53,91.01,6.0,890.0,Ginger
93.03,36.61,160.26,27.49,92.23,6.0,682.6,Ginger
125.0,46.64,130.3,26.71,89.46,5.95,793.0,Ginger
144.14,45.32,143.56,26.03,91.95,6.01,1047.7,Ginger
139.39,49.96,111.4,26.5,86.18,5.9,819.7,Ginger
111.97,43.24,158.79,24.19,91.88,6.07,774.3,Ginger
115.95,40.53,149.45,24.92,89.45,5.97,771.0,Ginger
107.22,34.77,143.11,24.69,90.72,6.03,1042.0,Ginger
120.59,41.95,163.96,26.34,92.54,6.05,1090.8,Ginger
102.63,54.37,112.06,23.38,89.2,6.03,877.2,Ginger
115.77,42.43,101.64,25.44,91.19,5.99,689.5,Ginger
115.91,57.73,141.58,22.12,88.28,6.03,1109.8,Ginger
115.51,38.18,146.47,26.27,88.95,5.91,522.4,Ginger
133.27,47.66,125.67,25.22,88.94,6.13,1055.3,Ginger
106.18,43.03,170.06,25.2,93.03,5.96,921.9,Ginger
120.57,46.54,152.75,23.98,89.74,5.98,955.9,Ginger
123.21,43.94,120.99,26.92,90.07,6.12,896.0,Ginger
118.06,43.88,173.19,26.56,92.74,6.03,798.4,Ginger
110.04,44.33,115.27,24.25,91.45,6.05,984.1,Ginger
149.49,46.21,181.71,26.4,90.76,5.98,997.1,Ginger
109.94,45.37,153.04,26.4,89.57,5.82,882.7,Ginger
109.65,36.58,143.74,23.09,91.43,5.98,1041.1,Ginger
118.72,49.59,167.25,24.8,92.64,6.05,763.0,Ginger
107.76,46.49,153.4,26.0,91.19,5.94,1083.9,Ginger
120.89,40.88,137.5,24.67,89.76,5.96,1006.1,Ginger
105.28,45.69,181.17,26.29,89.63,5.99,947.3,Ginger
122.14,51.94,187.24,23.28,93.87,5.93,953.9,Ginger
127.42,41.27,155.91,23.97,88.81,5.98,833.0,Ginger
123.42,37.89,190.51,24.23,93.37,6.14,1052.3,Ginger
92.19,41.94,144.16,26.11,91.78,6.06,909.7,Ginger
110.62,36.53,109.5,27.61,89.2,5.98,976.6,Ginger
112.15,46.68,127.82,25.68,89.06,6.08,785.6,Ginger
109.34,40.72,190.16,24.28,89.87,5.95,1095.8,Ginger
122.13,37.14,167.53,24.1,93.57,5.93,1167.7,Ginger
101.01,35.83,135.29,25.41,94.08,6.06,1005.5,Ginger
132.79,55.05,111.6,23.66,87.95,6.06,917.6,Ginger
129.96,38.2,152.44,26.72,92.66,6.11,820.4,Ginger
114.14,48.29,161.08,25.18,90.38,6.15,843.8,Ginger
128.85,44.05,134.51,26.57,85.73,6.13,780.6,Ginger
117.3,34.24,159.18,22.9,92.41,6.04,796.8,Ginger
88.06,40.15,131.87,26.16,91.76,6.04,606.1,Ginger
137.93,37.61,121.2,26.69,89.4,6.05,821.9,Ginger
132.47,47.5,115.26,25.97,90.83,5.89,750.1,Ginger
106.28,34.82,157.59,24.86,90.15,6.11,966.0,Ginger
111.96,42.53,122.78,22.9,91.43,5.9,722.4,Ginger
109.3,38.37,156.94,26.03,87.64,5.96,762.9,Ginger
131.68,47.03,163.52,23.87,91.23,6.17,588.8,Ginger
126.39,55.43,138.79,24.83,92.33,6.08,945.2,Ginger
140.77,40.88,141.58,26.19,87.65,6.01,1227.9,Ginger
96.36,48.08,170.01,24.63,88.48,6.03,993.1,Ginger
123.14,40.2,151.88,25.02,93.85,6.0,948.6,Ginger
118.5,48.03,157.47,24.64,91.97,6.08,726.9,Ginger
117.49,46.47,139.38,25.06,91.66,5.95,851.2,Ginger
123.61,46.82,156.62,26.85,90.5,6.06,846.3,Ginger
115.98,49.99,102.85,24.56,95.0,5.91,870.4,Ginger
114.82,49.55,113.68,25.59,90.96,5.96,892.7,Ginger
104.06,49.28,120.8,26.96,87.44,5.87,749.1,Ginger
106.33,58.48,138.76,26.64,89.6,5.99,1248.7,Ginger
137.24,55.06,182.0,24.21,90.54,5.96,768.7,Ginger
150.62,36.01,163.97,26.56,92.63,6.0,1246.1,Ginger
91.84,44.07,135.61,26.66,92.69,5.91,770.1,Ginger
113.97,48.21,122.31,23.86,90.94,5.93,1039.9,Ginger
97.39,33.29,170.69,23.02,89.9,5.95,926.8,Ginger
126.21,45.26,117.52,26.14,87.63,6.06,950.0,Ginger
118.41,51.57,165.53,27.09,90.77,5.91,1196.5,Ginger
127.85,38.92,147.05,23.12,89.85,5.95,966.0,Ginger
106.38,37.91,162.9,26.69,89.89,6.03,967.0,Ginger
118.86,41.55,147.33,23.55,90.29,6.13,965.5,Ginger
120.25,36.54,140.05,25.93,89.48,6.11,789.8,Ginger
136.2,52.18,152.68,24.73,87.19,6.02,640.1,Ginger
124.97,33.32,164.45,25.1,87.62,6.08,1100.0,Ginger
108.53,43.39,174.65,22.85,92.0,5.95,781.2,Ginger
104.91,39.77,166.59,23.99,90.86,5.82,1043.1,Ginger
120.4,40.0,158.49,26.71,90.75,5.96,791.8,Ginger
116.9,53.02,158.47,23.52,90.9,6.03,575.4,Ginger
134.71,51.16,144.91,25.04,88.75,6.07,1134.8,Ginger
121.34,43.78,141.79,23.47,90.07,5.94,998.0,Ginger
137.91,51.67,182.16,26.1,92.09,5.98,751.2,Ginger
106.8,47.05,151.03,24.12,92.01,6.03,1069.3,Ginger
109.57,47.98,187.44,23.92,91.16,5.91,910.1,Ginger
126.74,45.89,163.11,25.26,88.59,5.99,929.6,Ginger
121.44,48.75,156.81,25.57,91.29,6.02,819.1,Ginger
136.9,31.05,128.78,21.88,92.86,5.98,863.6,Ginger
118.59,45.94,158.62,24.08,88.92,5.91,791.9,Ginger
97.73,48.4,154.13,25.0,90.95,6.02,1043.1,Ginger
138.98,33.89,161.62,25.73,89.67,5.91,728.2,Ginger
118.14,43.94,195.16,25.43,89.13,5.98,873.8,Ginger
117.93,48.37,173.79,23.48,90.18,5.96,1035.8,Ginger
106.07,42.1,158.89,25.57,90.49,5.92,858.5,Ginger
110.67,48.19,136.76,25.38,90.83,5.86,1004.0,Ginger
115.86,39.24,144.52,24.85,88.67,5.94,881.6,Ginger
124.43,55.71,136.64,26.84,87.12,5.99,1025.0,Ginger
86.74,46.93,123.54,25.01,92.35,6.07,968.3,Ginger
94.33,47.77,123.93,24.76,86.53,6.07,808.5,Ginger
100.43,44.09,129.71,23.03,89.0,5.86,821.9,Ginger
134.85,42.11,149.05,26.48,87.24,6.11,949.9,Ginger
115.37,53.03,166.04,25.95,92.13,6.07,865.7,Ginger
120.19,50.51,154.54,26.98,90.03,6.07,1089.5,Ginger
148.29,40.99,153.54,25.56,90.12,5.96,1023.2,Ginger
56.6,20.46,63.17,20.62,66.75,7.05,311.2,Coriander
65.64,35.9,45.33,19.84,68.31,6.99,348.9,Coriander
59.89,32.82,57.87,20.68,66.07,6.99,250.0,Coriander
44.99,36.84,66.52,20.72,65.15,6.86,306.4,Coriander
62.93,29.26,58.06,17.09,65.41,7.0,206.5,Coriander
60.42,26.01,58.28,19.39,67.13,7.02,223.8,Coriander
64.82,29.66,62.77,17.26,67.14,6.94,250.7,Coriander
54.55,26.51,52.03,19.05,64.77,7.06,249.5,Coriander
60.88,28.43,62.13,22.7,64.6,7.12,263.6,Coriander
51.33,36.47,55.77,20.24,67.7,7.0,278.3,Coriander
65.08,31.1,59.87,19.43,64.8,7.02,323.3,Coriander
53.97,36.19,40.0,19.95,65.52,6.88,314.5,Coriander
78.53,31.33,53.29,18.9,63.57,6.95,242.6,Coriander
54.22,26.24,56.77,19.67,62.9,6.96,314.1,Coriander
59.18,26.84,46.64,19.84,62.76,7.09,298.8,Coriander
50.01,32.39,70.16,20.83,64.79,6.96,260.1,Coriander
50.9,31.44,54.89,20.84,64.94,6.99,277.5,Coriander
67.77,29.32,69.26,19.53,59.56,6.84,177.5,Coriander
57.26,22.2,57.42,20.88,64.66,6.93,340.0,Coriander
53.34,28.31,61.02,18.89,57.97,6.96,318.8,Coriander
63.93,30.85,42.21,17.82,68.59,7.01,261.5,Coriander
