crop,temperature,humidity,rainfall,area,water_requirement
Papaya,16.84,87.49,7.75,1.0,0.99
Papaya,26.01,70.43,3.82,1.0,1.16
Papaya,33.99,36.78,1.92,1.0,1.45
Papaya,25.08,30.58,6.01,1.0,1.41
Papaya,35.81,80.69,0.71,1.0,1.17
Papaya,38.65,55.11,14.69,1.0,1.36
Papaya,16.82,24.51,8.44,1.0,1.37
Papaya,28.12,20.03,13.73,1.0,1.51
Papaya,21.82,67.01,12.0,1.0,1.15
Papaya,32.9,35.47,14.89,1.0,1.45
Papaya,25.57,21.77,6.53,1.0,1.47
Papaya,21.09,87.15,3.47,1.0,1.02
Papaya,16.58,49.35,10.54,1.0,1.22
Papaya,28.6,63.87,2.2,1.0,1.23
Papaya,35.96,70.4,9.8,1.0,1.24
Papaya,35.42,32.44,7.66,1.0,1.49
Papaya,38.4,83.19,7.26,1.0,1.17
Papaya,19.44,41.3,7.51,1.0,1.29
Papaya,28.43,89.85,11.25,1.0,1.05
Pearl_Millet,27.93,45.59,2.27,1.0,1.34
Pearl_Millet,39.83,35.75,7.01,1.0,1.51
Pearl_Millet,38.83,69.21,5.5,1.0,1.27
Pearl_Millet,18.61,72.6,3.43,1.0,1.09
Pearl_Millet,19.2,75.73,5.57,1.0,1.08
Pearl_Millet,22.77,73.73,6.73,1.0,1.12
Pearl_Millet,23.04,81.01,14.72,1.0,1.07
Pearl_Millet,38.96,64.07,13.68,1.0,1.3
Pearl_Millet,29.48,23.42,9.82,1.0,1.5
Pearl_Millet,30.23,23.43,10.14,1.0,1.51
Pearl_Millet,19.19,62.82,9.17,1.0,1.16
Pearl_Millet,20.59,64.51,9.66,1.0,1.16
Pearl_Millet,17.8,44.75,0.73,1.0,1.26
Pearl_Millet,27.14,37.53,4.36,1.0,1.39
Pearl_Millet,17.46,57.11,14.52,1.0,1.18
Pearl_Millet,22.81,82.52,10.51,1.0,1.06
Pearl_Millet,31.55,69.75,6.47,1.0,1.21
Pearl_Millet,23.07,67.79,6.86,1.0,1.16
Pearl_Millet,21.29,25.37,1.75,1.0,1.41
Pearl_Millet,30.49,50.44,11.82,1.0,1.33
Pearl_Millet,19.09,82.7,11.65,1.0,1.04
Pearl_Millet,19.87,23.39,8.74,1.0,1.41
Pearl_Millet,38.66,26.8,3.67,1.0,1.56
Pearl_Millet,21.05,28.22,8.09,1.0,1.39
Pearl_Millet,33.03,84.42,6.25,1.0,1.12
Pearl_Millet,34.54,21.21,5.41,1.0,1.56
Pearl_Millet,24.64,70.57,11.09,1.0,1.15
Pearl_Millet,18.01,83.84,5.2,1.0,1.02
Pearl_Millet,28.39,54.27,2.09,1.0,1.29
Pearl_Millet,24.46,37.27,1.25,1.0,1.36
Pearl_Millet,32.63,66.72,0.48,1.0,1.24
Pearl_Millet,35.59,47.7,10.95,1.0,1.39
Pearl_Millet,29.45,60.8,13.66,1.0,1.25
Pearl_Millet,19.38,65.48,4.04,1.0,1.14
Pearl_Millet,26.42,70.05,9.81,1.0,1.17
Pearl_Millet,19.79,78.27,12.66,1.0,1.07
Pearl_Millet,28.55,71.95,5.07,1.0,1.17
Pearl_Millet,19.05,39.31,11.45,1.0,1.3
Pearl_Millet,36.37,70.48,11.35,1.0,1.24
Pearl_Millet,25.28,60.45,1.28,1.0,1.22
Pearl_Millet,33.92,28.3,7.05,1.0,1.51
Pearl_Millet,36.22,54.7,14.79,1.0,1.35
Pearl_Millet,38.16,34.25,1.76,1.0,1.51
Pearl_Millet,29.1,82.93,7.63,1.0,1.1
Pearl_Millet,24.01,63.65,10.97,1.0,1.19
Pearl_Millet,17.83,45.41,2.32,1.0,1.26
Pearl_Millet,34.73,34.2,5.95,1.0,1.48
Pearl_Millet,32.61,28.39,2.97,1.0,1.5
Pearl_Millet,39.05,55.53,13.84,1.0,1.36
Pearl_Millet,37.16,59.23,7.7,1.0,1.32
Pigeon_Pea,25.21,68.3,7.7,1.0,1.17
Pigeon_Pea,22.75,88.4,7.49,1.0,1.02
Pigeon_Pea,31.95,28.49,8.2,1.0,1.49
Pigeon_Pea,39.11,25.5,12.95,1.0,1.58
Pigeon_Pea,28.11,54.4,13.28,1.0,1.28
Pigeon_Pea,29.24,77.92,10.4,1.0,1.14
Pigeon_Pea,22.72,84.03,3.21,1.0,1.05
Pigeon_Pea,32.22,38.43,2.29,1.0,1.42
Pigeon_Pea,23.43,21.77,6.08,1.0,1.45
Pigeon_Pea,18.38,72.68,5.2,1.0,1.09
Pigeon_Pea,19.07,26.25,0.31,1.0,1.38
Pigeon_Pea,25.53,67.51,8.53,1.0,1.18
Pigeon_Pea,38.63,68.26,4.79,1.0,1.27
Pigeon_Pea,20.5,74.05,3.1,1.0,1.1
Pigeon_Pea,23.11,43.35,14.49,1.0,1.31
Pigeon_Pea,31.64,50.11,12.58,1.0,1.34
Pigeon_Pea,30.4,22.16,12.56,1.0,1.52
Pigeon_Pea,33.57,88.85,10.2,1.0,1.09
Pigeon_Pea,38.74,30.32,10.37,1.0,1.54
Pigeon_Pea,37.64,79.09,12.01,1.0,1.19
Pigeon_Pea,17.8,87.12,6.21,1.0,1.0
Pigeon_Pea,21.3,33.55,11.95,1.0,1.36
Pigeon_Pea,33.39,61.37,9.43,1.0,1.28
Pigeon_Pea,28.33,25.68,1.53,1.0,1.47
Pigeon_Pea,28.24,77.49,11.56,1.0,1.13
Pigeon_Pea,37.62,87.93,2.35,1.0,1.13
Pigeon_Pea,38.88,40.08,2.62,1.0,1.47
Pigeon_Pea,26.61,35.54,12.87,1.0,1.39
Pigeon_Pea,32.31,23.6,4.21,1.0,1.53
Pigeon_Pea,33.62,74.62,3.28,1.0,1.19
Pigeon_Pea,38.37,66.33,3.44,1.0,1.28
Pigeon_Pea,23.6,84.82,13.63,1.0,1.05
Pigeon_Pea,19.68,63.04,0.09,1.0,1.16
Pigeon_Pea,23.6,32.31,9.32,1.0,1.39
Pigeon_Pea,20.21,24.93,11.46,1.0,1.4
Pigeon_Pea,18.28,46.87,0.87,1.0,1.25
Pigeon_Pea,19.08,71.87,8.82,1.0,1.1
Pigeon_Pea,37.78,80.75,10.61,1.0,1.18
Pigeon_Pea,16.34,32.73,2.61,1.0,1.32
Pigeon_Pea,18.87,75.44,2.51,1.0,1.08
Pigeon_Pea,38.11,61.03,3.52,1.0,1.32
Pigeon_Pea,33.12,53.12,1.1,1.0,1.33
Pigeon_Pea,15.75,33.11,9.61,1.0,1.31
Pigeon_Pea,25.03,25.04,10.73,1.0,1.45
Pigeon_Pea,19.84,47.72,12.12,1.0,1.26
Pigeon_Pea,19.66,40.5,6.49,1.0,1.3
Pigeon_Pea,22.94,55.84,4.22,1.0,1.23
Pigeon_Pea,31.17,46.45,2.52,1.0,1.36
Pigeon_Pea,24.56,78.49,0.69,1.0,1.1
Pigeon_Pea,24.75,69.77,5.14,1.0,1.16
Pineapple,26.01,39.45,12.39,1.0,1.36
Pineapple,29.15,87.76,12.47,1.0,1.07
Pineapple,27.49,53.24,10.98,1.0,1.29
Pineapple,35.82,24.31,6.52,1.0,1.55
Pineapple,30.25,23.7,10.47,1.0,1.51
Pineapple,25.09,88.26,8.79,1.0,1.04
Pineapple,38.13,79.5,10.36,1.0,1.19
Pineapple,36.44,46.19,3.32,1.0,1.41
Pineapple,35.76,43.87,5.03,1.0,1.42
Pineapple,33.91,79.15,0.18,1.0,1.16
Pineapple,19.97,47.41,7.38,1.0,1.26
Pineapple,23.66,24.67,12.05,1.0,1.44
Pineapple,20.53,80.68,7.69,1.0,1.06
Pineapple,20.46,59.57,12.82,1.0,1.19
Pineapple,19.89,60.58,8.51,1.0,1.18
Pineapple,23.14,58.19,0.88,1.0,1.22
Pineapple,22.64,44.32,8.72,1.0,1.3
Pineapple,16.19,49.14,14.02,1.0,1.22
Pineapple,30.9,77.41,9.81,1.0,1.15
Pineapple,38.84,89.03,8.78,1.0,1.13
Pineapple,16.27,45.51,12.27,1.0,1.24
Pineapple,22.12,89.73,0.23,1.0,1.01
Pineapple,15.05,66.78,10.69,1.0,1.1
Pineapple,32.44,67.49,11.65,1.0,1.23
Pineapple,23.84,39.57,0.85,1.0,1.34
Pineapple,36.38,71.49,4.34,1.0,1.23
Pineapple,24.16,65.81,14.28,1.0,1.18
Pineapple,26.93,74.65,4.86,1.0,1.14
Pineapple,30.67,37.56,5.92,1.0,1.42
Pineapple,26.67,24.49,2.69,1.0,1.47
Pineapple,36.27,46.01,7.24,1.0,1.41
Pineapple,39.2,89.1,7.33,1.0,1.13
Pineapple,15.59,40.42,4.4,1.0,1.27
Pineapple,35.49,77.65,14.94,1.0,1.18
Pineapple,39.36,47.87,3.82,1.0,1.42
Pineapple,28.68,68.18,13.26,1.0,1.2
Pineapple,24.39,48.87,3.63,1.0,1.29
Pineapple,17.43,43.07,7.74,1.0,1.27
Pineapple,37.1,45.3,9.21,1.0,1.42
Pineapple,39.0,60.57,14.06,1.0,1.33
Pineapple,23.32,54.25,4.12,1.0,1.25
Pineapple,36.46,78.78,3.87,1.0,1.18
Pineapple,35.29,25.68,4.4,1.0,1.54
Pineapple,20.89,52.11,6.21,1.0,1.24
Pineapple,19.92,75.38,13.81,1.0,1.09
Pineapple,20.0,22.59,6.26,1.0,1.42
Pineapple,23.61,45.98,13.05,1.0,1.3
Pineapple,32.93,89.85,1.77,1.0,1.08
Pineapple,34.05,24.91,13.95,1.0,1.53
Pineapple,29.14,47.87,4.8,1.0,1.34
Pomegranate,26.13,59.67,8.72,1.0,1.23
Pomegranate,36.12,27.9,14.29,1.0,1.53
Pomegranate,38.63,62.52,1.99,1.0,1.31
Pomegranate,15.6,23.03,6.86,1.0,1.37
Pomegranate,18.44,22.15,5.57,1.0,1.4
Pomegranate,15.69,78.17,10.02,1.0,1.04
Pomegranate,16.62,69.95,7.7,1.0,1.1
Pomegranate,15.68,75.56,11.7,1.0,1.06
Pomegranate,23.08,61.46,10.95,1.0,1.2
Pomegranate,23.86,79.57,8.04,1.0,1.09
Pomegranate,34.84,48.72,2.96,1.0,1.38
Pomegranate,25.82,68.64,1.18,1.0,1.17
Pomegranate,16.62,47.06,10.21,1.0,1.24
Pomegranate,38.16,79.75,8.34,1.0,1.19
Pomegranate,34.81,43.27,6.57,1.0,1.41
Pomegranate,35.29,37.35,1.42,1.0,1.46
Pomegranate,34.96,25.26,14.37,1.0,1.54
Pomegranate,37.26,66.78,7.33,1.0,1.27
Pomegranate,34.5,28.23,2.29,1.0,1.51
Pomegranate,30.42,27.32,9.87,1.0,1.48
Pomegranate,31.23,21.02,5.98,1.0,1.53
Pomegranate,21.89,79.2,5.12,1.0,1.08
Pomegranate,35.14,70.12,10.38,1.0,1.23
Pomegranate,24.19,29.92,3.61,1.0,1.41
Pomegranate,38.03,59.31,0.07,1.0,1.33
Pomegranate,35.48,42.84,1.95,1.0,1.42
Pomegranate,36.08,79.75,7.64,1.0,1.17
Pomegranate,39.71,47.09,0.72,1.0,1.43
Pomegranate,16.66,72.54,14.04,1.0,1.08
Pomegranate,21.34,84.02,14.69,1.0,1.04
Pomegranate,29.73,74.95,0.27,1.0,1.16
Pomegranate,15.18,20.54,4.57,1.0,1.38
Pomegranate,26.81,35.0,3.71,1.0,1.4
Pomegranate,26.1,65.5,13.89,1.0,1.2
Pomegranate,34.37,46.57,7.54,1.0,1.39
Pomegranate,16.37,77.09,3.81,1.0,1.05
Pomegranate,34.35,72.12,0.43,1.0,1.21
Pomegranate,26.1,54.04,0.86,1.0,1.27
Pomegranate,33.6,72.72,14.36,1.0,1.2
Pomegranate,27.2,20.22,10.63,1.0,1.5
Pomegranate,22.79,49.21,5.96,1.0,1.27
Pomegranate,32.09,52.25,0.41,1.0,1.33
Pomegranate,31.05,34.33,0.17,1.0,1.44
Pomegranate,26.32,36.78,10.47,1.0,1.38
Pomegranate,35.36,43.14,7.78,1.0,1.42
Pomegranate,26.82,60.66,14.4,1.0,1.23
Pomegranate,28.76,61.75,3.28,1.0,1.24
Pomegranate,36.57,31.23,13.99,1.0,1.51
Pomegranate,31.58,81.92,12.91,1.0,1.13
Pomegranate,18.27,82.3,8.97,1.0,1.03
Potato,39.91,42.77,3.35,1.0,1.46
Potato,18.21,76.45,7.71,1.0,1.07
Potato,17.61,54.5,3.74,1.0,1.2
Potato,25.11,85.17,5.08,1.0,1.06
Potato,30.85,24.61,7.71,1.0,1.5
Potato,31.15,57.43,4.66,1.0,1.29
Potato,25.51,46.57,4.58,1.0,1.31
Potato,29.56,85.61,12.99,1.0,1.09
Potato,18.4,40.01,11.6,1.0,1.29
Potato,35.57,41.26,0.4,1.0,1.43
Potato,19.56,35.24,4.79,1.0,1.33
Potato,29.16,55.33,3.2,1.0,1.29
Potato,36.05,23.67,7.07,1.0,1.56
Potato,36.14,85.23,13.84,1.0,1.14
Potato,19.11,33.12,11.07,1.0,1.34
Potato,21.69,68.49,14.65,1.0,1.14
Potato,38.92,48.93,1.15,1.0,1.41
Potato,16.76,89.78,13.92,1.0,0.98
Potato,23.27,56.07,3.13,1.0,1.23
Potato,15.4,24.75,7.46,1.0,1.36
Potato,24.85,80.94,10.49,1.0,1.09
Potato,28.68,28.31,7.47,1.0,1.46
Potato,29.18,52.69,1.99,1.0,1.3
Potato,25.27,78.74,7.01,1.0,1.1
Potato,28.59,68.76,10.68,1.0,1.19
Potato,27.66,88.42,7.64,1.0,1.06
Potato,21.77,78.31,10.12,1.0,1.08
Potato,36.42,70.66,5.17,1.0,1.24
Potato,16.23,49.05,4.11,1.0,1.22
Potato,20.35,45.56,14.67,1.0,1.28
Potato,28.98,70.55,6.34,1.0,1.18
Potato,31.97,56.18,6.68,1.0,1.3
Potato,32.23,68.4,2.19,1.0,1.22
Potato,34.89,43.04,11.78,1.0,1.42
Potato,39.85,22.21,8.08,1.0,1.61
Potato,20.26,48.74,0.75,1.0,1.26
Potato,21.77,21.01,6.91,1.0,1.44
Potato,36.81,78.69,5.01,1.0,1.19
Potato,34.72,50.23,4.13,1.0,1.37
Potato,25.44,77.74,2.41,1.0,1.11
Potato,23.68,83.33,4.08,1.0,1.06
Potato,17.73,30.19,1.57,1.0,1.35
Potato,28.44,30.42,14.07,1.0,1.44
Potato,32.49,70.31,0.98,1.0,1.21
Potato,24.81,68.8,3.36,1.0,1.16
Potato,22.97,52.06,7.5,1.0,1.26
Potato,39.72,36.32,10.89,1.0,1.51
Potato,35.67,48.18,4.52,1.0,1.39
Potato,22.2,20.86,2.61,1.0,1.45
Potato,18.16,34.81,13.69,1.0,1.32
Proso_Millet,38.65,78.19,13.33,1.0,1.2
Proso_Millet,34.1,48.36,4.49,1.0,1.37
Proso_Millet,34.83,22.73,4.67,1.0,1.55
Proso_Millet,28.9,54.77,4.62,1.0,1.29
Proso_Millet,27.18,34.45,10.42,1.0,1.41
Proso_Millet,17.22,23.2,0.41,1.0,1.39
Proso_Millet,21.56,35.75,14.27,1.0,1.35
Proso_Millet,28.65,86.36,8.17,1.0,1.08
Proso_Millet,15.72,67.93,11.49,1.0,1.1
Proso_Millet,21.0,43.28,13.42,1.0,1.3
Proso_Millet,39.01,69.69,10.91,1.0,1.26
Proso_Millet,38.23,51.81,3.23,1.0,1.38
Proso_Millet,27.13,39.87,10.23,1.0,1.37
Proso_Millet,17.4,86.59,9.74,1.0,1.0
Proso_Millet,28.71,77.68,14.82,1.0,1.14
Proso_Millet,16.96,89.91,13.38,1.0,0.98
Proso_Millet,39.06,49.22,13.8,1.0,1.41
Proso_Millet,24.27,22.07,11.76,1.0,1.46
Proso_Millet,39.98,85.8,11.63,1.0,1.16
Proso_Millet,28.36,37.48,12.46,1.0,1.4
Proso_Millet,34.97,36.52,13.17,1.0,1.46
Proso_Millet,26.96,89.72,6.86,1.0,1.04
Proso_Millet,17.41,28.82,11.56,1.0,1.35
Proso_Millet,38.91,88.85,5.91,1.0,1.13
Proso_Millet,18.43,36.56,3.91,1.0,1.32
Proso_Millet,35.5,32.54,7.61,1.0,1.49
Proso_Millet,18.1,52.97,3.81,1.0,1.21
Proso_Millet,18.59,67.66,14.37,1.0,1.12
Proso_Millet,30.67,85.91,8.56,1.0,1.09
Proso_Millet,23.92,37.63,1.14,1.0,1.36
Proso_Millet,22.5,61.09,10.78,1.0,1.2
Proso_Millet,20.44,88.78,1.6,1.0,1.01
Proso_Millet,27.58,33.14,1.73,1.0,1.42
Proso_Millet,29.11,89.27,8.91,1.0,1.06
Proso_Millet,23.99,47.37,6.07,1.0,1.3
Proso_Millet,26.19,20.8,0.3,1.0,1.49
Proso_Millet,35.54,83.29,5.57,1.0,1.15
Proso_Millet,17.13,57.78,3.65,1.0,1.17
Proso_Millet,25.01,71.29,7.47,1.0,1.15
Proso_Millet,19.38,62.24,10.9,1.0,1.16
Proso_Millet,19.35,73.33,12.95,1.0,1.1
Proso_Millet,19.02,47.9,4.07,1.0,1.25
Proso_Millet,39.56,67.66,2.54,1.0,1.28
Proso_Millet,20.56,37.15,14.71,1.0,1.33
Proso_Millet,31.12,54.73,14.79,1.0,1.31
Proso_Millet,19.23,56.19,8.34,1.0,1.2
Proso_Millet,39.15,30.06,7.59,1.0,1.54
Proso_Millet,17.29,47.04,11.91,1.0,1.24
Proso_Millet,16.41,59.44,2.16,1.0,1.16
Proso_Millet,28.36,22.65,11.77,1.0,1.49
Pumpkin,19.52,72.78,11.75,1.0,1.1
Pumpkin,29.95,49.03,6.16,1.0,1.33
Pumpkin,27.56,42.02,9.4,1.0,1.36
Pumpkin,15.67,29.22,3.62,1.0,1.34
Pumpkin,27.83,73.77,14.13,1.0,1.15
Pumpkin,38.87,64.38,1.52,1.0,1.3
Pumpkin,29.74,24.8,10.47,1.0,1.49
Pumpkin,38.13,57.94,14.95,1.0,1.34
Pumpkin,33.3,72.94,9.11,1.0,1.2
Pumpkin,39.69,84.6,2.64,1.0,1.16
Pumpkin,17.0,77.98,2.4,1.0,1.05
Pumpkin,36.85,79.66,0.21,1.0,1.18
Pumpkin,22.91,23.72,9.53,1.0,1.44
Pumpkin,23.04,75.01,11.48,1.0,1.11
Pumpkin,39.72,87.52,2.61,1.0,1.14
Pumpkin,26.26,84.59,8.25,1.0,1.07
Pumpkin,38.96,86.38,1.7,1.0,1.15
Pumpkin,35.38,54.42,9.7,1.0,1.34
Pumpkin,20.19,79.41,0.26,1.0,1.06
Pumpkin,33.09,49.96,13.85,1.0,1.35
Pumpkin,30.01,59.3,1.65,1.0,1.27
Pumpkin,23.49,82.01,13.2,1.0,1.07
Pumpkin,24.13,26.84,13.24,1.0,1.43
Pumpkin,34.53,49.77,3.03,1.0,1.37
Pumpkin,39.49,55.66,11.48,1.0,1.37
Pumpkin,34.99,82.4,1.38,1.0,1.15
Pumpkin,16.2,54.85,1.85,1.0,1.18
Pumpkin,30.07,23.9,1.24,1.0,1.5
Pumpkin,28.61,76.48,0.74,1.0,1.14
Pumpkin,32.27,71.26,1.22,1.0,1.2
Pumpkin,36.45,53.78,4.87,1.0,1.36
Pumpkin,33.91,70.33,2.55,1.0,1.22
Pumpkin,22.55,21.29,6.09,1.0,1.45
Pumpkin,25.12,27.21,2.28,1.0,1.43
Pumpkin,29.91,35.86,13.4,1.0,1.42
Pumpkin,23.58,58.16,1.1,1.0,1.22
Pumpkin,32.59,74.13,2.78,1.0,1.19
Pumpkin,22.69,60.14,3.97,1.0,1.2
Pumpkin,21.17,52.0,2.43,1.0,1.24
Pumpkin,18.09,62.56,13.54,1.0,1.15
Pumpkin,18.4,68.18,12.69,1.0,1.12
Pumpkin,39.63,49.45,1.23,1.0,1.41
Pumpkin,20.79,20.92,0.53,1.0,1.43
Pumpkin,18.04,29.14,2.0,1.0,1.36
Pumpkin,17.97,70.84,9.04,1.0,1.1
Pumpkin,16.55,38.13,13.79,1.0,1.29
Pumpkin,23.89,43.41,7.92,1.0,1.32
Pumpkin,33.96,85.24,4.07,1.0,1.12
Pumpkin,22.9,36.11,1.12,1.0,1.36
Pumpkin,16.85,78.16,7.26,1.0,1.05
Radish,39.67,26.47,8.58,1.0,1.57
Radish,25.79,70.95,14.39,1.0,1.16
Radish,36.78,54.27,8.25,1.0,1.35
Radish,27.43,32.27,6.87,1.0,1.42
Radish,27.59,69.06,13.85,1.0,1.18
Radish,39.74,51.4,10.28,1.0,1.4
Radish,19.85,33.95,1.98,1.0,1.34
Radish,15.39,26.25,1.0,1.0,1.35
Radish,15.39,85.3,5.83,1.0,0.99
Radish,17.0,44.9,5.99,1.0,1.25
Radish,29.93,34.06,14.85,1.0,1.43
Radish,16.63,68.19,3.0,1.0,1.11
Radish,33.41,28.23,10.57,1.0,1.5
Radish,30.16,86.22,5.82,1.0,1.09
Radish,20.77,88.92,6.65,1.0,1.01
Radish,35.13,70.11,13.9,1.0,1.23
Radish,28.41,35.66,10.0,1.0,1.41
Radish,22.32,29.12,2.97,1.0,1.4
Radish,39.54,40.2,3.88,1.0,1.48
Radish,28.01,86.27,10.04,1.0,1.07
Radish,24.06,48.44,1.36,1.0,1.29
Radish,33.52,36.99,8.0,1.0,1.45
Radish,35.69,56.68,3.42,1.0,1.33
Radish,39.13,53.93,0.83,1.0,1.38
Radish,34.66,70.45,1.84,1.0,1.23
Radish,31.0,76.26,0.08,1.0,1.16
Radish,32.21,74.56,14.67,1.0,1.18
Radish,37.84,73.53,6.66,1.0,1.23
Radish,32.24,45.74,5.64,1.0,1.38
Radish,34.53,67.23,12.65,1.0,1.25
Radish,39.29,30.64,0.81,1.0,1.54
Radish,22.26,49.12,8.55,1.0,1.27
Radish,17.12,89.61,10.78,1.0,0.98
Radish,38.34,34.45,5.57,1.0,1.51
Radish,37.04,71.43,13.46,1.0,1.24
Radish,37.91,49.5,3.78,1.0,1.4
Radish,18.21,41.39,14.15,1.0,1.28
Radish,15.82,74.16,3.22,1.0,1.06
Radish,37.12,29.22,10.21,1.0,1.53
Radish,39.72,23.86,9.06,1.0,1.59
Radish,26.28,31.12,0.45,1.0,1.42
Radish,16.25,76.35,9.83,1.0,1.05
Radish,31.61,72.8,6.29,1.0,1.19
Radish,19.2,44.75,10.32,1.0,1.27
Radish,28.06,60.24,12.87,1.0,1.25
Radish,27.4,87.13,2.92,1.0,1.06
Radish,21.53,27.25,14.31,1.0,1.4
Radish,24.66,72.05,7.81,1.0,1.14
Radish,20.91,31.21,13.72,1.0,1.37
Radish,37.52,22.76,10.68,1.0,1.58
Ragi,24.4,52.36,8.23,1.0,1.27
Ragi,21.89,79.74,8.86,1.0,1.07
Ragi,39.97,25.75,8.22,1.0,1.58
Ragi,18.18,80.29,10.45,1.0,1.04
Ragi,24.21,23.34,2.66,1.0,1.45
Ragi,17.76,80.21,12.02,1.0,1.04
Ragi,20.74,21.59,0.32,1.0,1.43
Ragi,35.01,42.06,3.17,1.0,1.42
Ragi,19.93,39.12,14.0,1.0,1.31
Ragi,25.5,64.37,6.11,1.0,1.2
Ragi,32.42,38.31,6.15,1.0,1.43
Ragi,31.09,34.94,12.23,1.0,1.44
Ragi,18.51,88.54,8.56,1.0,1.0
Ragi,23.28,20.13,11.39,1.0,1.46
Ragi,28.77,54.03,9.88,1.0,1.29
Ragi,32.05,43.85,8.38,1.0,1.39
Ragi,36.28,45.66,0.17,1.0,1.41
Ragi,20.41,53.54,2.83,1.0,1.23
Ragi,32.89,25.37,1.56,1.0,1.52
Ragi,35.04,60.68,1.38,1.0,1.3
Ragi,39.51,48.52,11.68,1.0,1.42
Ragi,27.96,85.66,13.98,1.0,1.08
Ragi,28.9,67.9,5.06,1.0,1.2
Ragi,20.19,28.5,11.99,1.0,1.38
Ragi,35.9,81.16,0.68,1.0,1.16
Ragi,33.15,52.98,6.09,1.0,1.33
Ragi,18.64,34.88,14.85,1.0,1.33
Ragi,27.11,41.3,3.24,1.0,1.36
Ragi,38.63,58.51,0.1,1.0,1.34
Ragi,33.34,30.17,14.22,1.0,1.49
Ragi,35.2,81.45,10.29,1.0,1.16
Ragi,34.86,84.67,8.06,1.0,1.13
Ragi,17.67,88.39,2.45,1.0,0.99
Ragi,30.89,53.91,1.01,1.0,1.31
Ragi,30.98,66.12,4.57,1.0,1.23
Ragi,33.28,32.37,10.95,1.0,1.48
Ragi,16.89,50.21,10.06,1.0,1.22
Ragi,23.56,74.58,8.23,1.0,1.12
Ragi,28.97,44.56,6.95,1.0,1.36
Ragi,20.45,67.01,6.06,1.0,1.14
Ragi,16.33,27.09,6.12,1.0,1.35
Ragi,17.04,25.78,8.21,1.0,1.37
Ragi,32.69,51.66,6.43,1.0,1.34
Ragi,29.22,74.23,7.13,1.0,1.16
Ragi,30.94,36.89,9.56,1.0,1.42
Ragi,24.44,40.93,5.1,1.0,1.34
Ragi,24.96,32.69,11.07,1.0,1.4
Ragi,38.89,45.55,2.54,1.0,1.43
Ragi,28.05,31.11,14.18,1.0,1.44
Ragi,28.21,55.84,3.75,1.0,1.28
Rice,20.05,46.13,10.87,1.0,1.27
Rice,32.51,41.07,7.8,1.0,1.41
Rice,35.17,56.04,13.06,1.0,1.33
Rice,23.14,60.85,0.76,1.0,1.2
Rice,26.46,60.33,4.14,1.0,1.23
Rice,23.01,58.28,7.64,1.0,1.22
Rice,31.19,62.88,8.2,1.0,1.25
Rice,34.06,54.86,6.91,1.0,1.33
Rice,35.19,49.99,8.01,1.0,1.37
Rice,18.94,46.99,13.02,1.0,1.26
Rice,30.21,83.38,1.89,1.0,1.11
Rice,21.04,74.73,8.61,1.0,1.1
Rice,19.39,20.88,8.47,1.0,1.42
Rice,20.22,23.06,0.05,1.0,1.42
Rice,39.36,41.63,5.41,1.0,1.46
Rice,17.93,61.02,10.17,1.0,1.16
Rice,21.07,70.83,11.38,1.0,1.12
Rice,33.68,37.5,0.27,1.0,1.44
Rice,24.03,67.15,8.2,1.0,1.17
Rice,34.45,75.49,14.47,1.0,1.19
Rice,30.23,51.64,11.17,1.0,1.32
Rice,33.09,37.14,6.42,1.0,1.44
Rice,35.29,44.82,1.72,1.0,1.41
Rice,33.31,77.39,10.09,1.0,1.17
Rice,37.07,36.35,1.77,1.0,1.48
Rice,16.01,22.57,5.32,1.0,1.38
Rice,31.28,76.76,13.14,1.0,1.16
Rice,32.82,72.1,2.11,1.0,1.2
Rice,32.55,21.75,7.08,1.0,1.54
Rice,21.18,82.65,7.56,1.0,1.05
Rice,28.92,65.12,3.25,1.0,1.22
Rice,21.4,60.04,0.42,1.0,1.19
Rice,34.06,52.62,6.04,1.0,1.34
Rice,24.28,58.19,13.56,1.0,1.23
Rice,36.02,66.86,1.39,1.0,1.26
Rice,38.14,39.61,3.6,1.0,1.47
Rice,25.31,22.27,13.56,1.0,1.47
Rice,29.29,26.83,4.57,1.0,1.48
Rice,26.36,32.89,8.57,1.0,1.41
Rice,31.56,71.73,10.51,1.0,1.2
Rice,37.02,41.89,2.68,1.0,1.44
Rice,38.22,89.13,7.39,1.0,1.12
Rice,29.23,67.29,14.85,1.0,1.21
Rice,39.29,67.64,6.86,1.0,1.28
Rice,36.35,22.76,3.21,1.0,1.57
Rice,26.67,68.05,8.3,1.0,1.18
Rice,15.53,50.28,0.77,1.0,1.21
Rice,24.11,49.14,12.67,1.0,1.29
Rice,26.38,51.29,1.99,1.0,1.29
Rice,16.12,81.33,2.23,1.0,1.02
Ridge_Gourd,32.99,80.48,6.51,1.0,1.15
Ridge_Gourd,28.32,63.38,8.12,1.0,1.23
Ridge_Gourd,26.09,75.77,14.94,1.0,1.13
Ridge_Gourd,34.43,83.82,12.6,1.0,1.13
Ridge_Gourd,15.83,52.18,5.31,1.0,1.2
Ridge_Gourd,29.49,70.55,10.98,1.0,1.19
Ridge_Gourd,30.83,35.38,3.44,1.0,1.43
Ridge_Gourd,23.53,55.24,1.01,1.0,1.24
Ridge_Gourd,31.5,33.61,8.3,1.0,1.45
Ridge_Gourd,31.78,89.94,1.03,1.0,1.07
