record_id,district_code,latitude,longitude,field_id,area_m2,crop_name,crop_type,season,agro_climatic_zone,soil_n,soil_p,soil_k,soil_ph,organic_carbon,soil_texture,soil_moisture_pct,groundwater_depth_m,avg_rainfall_mm,rainfall_mm,rainfall_30d_mm,rainfall_60d_mm,rainfall_effective_mm,avg_temp_c,temperature_avg_c,humidity_pct,et0_mm,kc_value,ndvi_mean,ndvi_max,ndvi_trend,ndvi_t1,ndvi_t2,ndvi_t3,ndvi_t4,ndvi_t5,ndvi_t6,evi_t1,evi_t2,ndwi_t1,ndwi_t2,sowing_day_of_year,growth_stage,irrigation_method,recommended_crop,yield_kg,water_required_m3,season_target,sowing_day_of_year_num
7511,AP046,28.97,75.1,FLD07511,16017,Cardamom,Spice,Year-round,Mountain,215,47,193,5.9,0.51,Clay Loam,25,10.3,2777,2229,764,1778,2002,23.8,23.8,82,6.1,1.15,0.64,0.7,0.024,0.58,0.61,0.6,0.69,0.68,0.7,0.48,0.51,0.33,0.26,167,Rhizome development,Surface,Cardamom,1096,0,Kharif,167
7512,MH014,11.87,86.32,FLD07512,14503,Cardamom,Spice,Year-round,Arid,318,46,222,7.1,0.61,Clay,20,21.8,462,370,117,285,349,35.2,35.2,49,5.5,1.15,0.64,0.69,0.016,0.61,0.58,0.61,0.66,0.69,0.69,0.53,0.5,0.27,0.27,140,Rhizome development,Drip,Cardamom,1074,0,Kharif,140
7515,AP013,21.9,82.8,FLD07515,19372,Cardamom,Spice,Year-round,Arid,254,51,237,7.6,0.75,Sandy Loam,35,21.2,336,272,82,212,239,32.7,32.7,50,6.2,1.15,0.64,0.72,0.028,0.58,0.57,0.64,0.64,0.66,0.72,0.5,0.5,0.25,0.33,155,Flowering,Drip,Cardamom,1675,0,Kharif,155
7516,HR012,12.52,77.6,FLD07516,15124,Cardamom,Spice,Year-round,Sub-Humid,293,35,170,5.8,0.51,Laterite,33,10.9,1110,972,400,685,833,27.1,27.1,76,5.5,1.15,0.64,0.7,0.022,0.59,0.57,0.62,0.65,0.69,0.7,0.5,0.49,0.27,0.34,141,Mature,Drip,Cardamom,895,0,Kharif,141
7518,UP003,20.18,87.4,FLD07518,9512,Cardamom,Spice,Year-round,Coastal,263,48,204,6.0,0.81,Sandy Loam,20,11.1,1506,1348,498,1074,1228,30.8,30.8,80,5.1,1.15,0.64,0.71,0.026,0.58,0.57,0.64,0.64,0.7,0.71,0.5,0.49,0.32,0.28,155,Flowering,Sprinkler,Cardamom,613,0,Kharif,155
7520,KA024,26.76,76.59,FLD07520,9940,Cardamom,Spice,Year-round,Sub-Humid,219,42,171,6.4,0.82,Clay Loam,23,8.9,1092,933,408,673,883,27.5,27.5,68,5.5,1.15,0.64,0.71,0.028,0.57,0.6,0.63,0.66,0.67,0.71,0.49,0.52,0.32,0.28,169,Tuber development,Drip,Cardamom,629,0,Kharif,169
7521,MH003,26.0,75.88,FLD07521,5984,Cardamom,Spice,Year-round,Sub-Humid,244,47,173,7.2,0.86,Clay,29,11.4,1153,1093,464,802,1017,29.5,29.5,69,5.6,1.15,0.65,0.71,0.012,0.61,0.58,0.62,0.69,0.71,0.67,0.52,0.5,0.26,0.28,165,Flush,Sprinkler,Cardamom,420,0,Kharif,165
7522,HR009,27.0,84.93,FLD07522,15657,Cardamom,Spice,Year-round,Mountain,305,34,177,6.9,0.62,Clay Loam,26,12.0,1839,1383,592,1022,1222,22.3,22.3,66,5.0,1.15,0.63,0.68,0.024,0.56,0.61,0.62,0.64,0.67,0.68,0.47,0.5,0.35,0.27,159,Reproductive,Drip,Cardamom,993,0,Kharif,159
7524,TN043,17.39,88.19,FLD07524,9266,Cardamom,Spice,Year-round,Sub-Humid,223,41,230,7.3,0.85,Sandy Clay,21,10.7,891,685,249,445,583,29.6,29.6,74,5.6,1.15,0.63,0.71,0.018,0.58,0.57,0.61,0.65,0.71,0.67,0.49,0.49,0.33,0.33,154,Rhizome development,Surface,Cardamom,614,0,Kharif,154
7525,PB036,20.85,73.98,FLD07525,8525,Cardamom,Spice,Year-round,Coastal,237,29,191,5.8,0.57,Clay Loam,24,8.8,1884,1677,747,1330,1512,28.9,28.9,71,5.0,1.15,0.64,0.69,0.018,0.59,0.61,0.62,0.69,0.66,0.68,0.5,0.53,0.28,0.25,152,Rhizome development,Drip,Cardamom,526,0,Kharif,152
7528,KA033,10.84,84.97,FLD07528,19737,Cardamom,Spice,Year-round,Coastal,320,50,180,6.4,0.89,Sandy Clay,35,9.8,1370,1248,406,998,1171,28.8,28.8,79,5.3,1.15,0.64,0.7,0.024,0.58,0.59,0.61,0.65,0.7,0.7,0.51,0.51,0.32,0.27,163,Grand growth,Surface,Cardamom,1248,0,Kharif,163
7529,HR005,22.43,82.86,FLD07529,19404,Cardamom,Spice,Year-round,Humid,188,43,178,5.9,0.58,Clay Loam,23,8.9,2140,1669,579,1333,1483,26.6,26.6,78,5.2,1.15,0.64,0.71,0.022,0.59,0.58,0.63,0.65,0.71,0.7,0.49,0.5,0.31,0.26,156,Reproductive,Surface,Cardamom,1250,0,Kharif,156
7531,MH028,11.44,81.93,FLD07531,19178,Cardamom,Spice,Year-round,Plateau,182,36,189,7.3,0.84,Loam,21,14.6,932,718,295,482,632,27.8,27.8,67,5.6,1.15,0.63,0.67,0.014,0.59,0.58,0.62,0.64,0.67,0.66,0.51,0.51,0.26,0.27,146,Tuber bulking,Surface,Cardamom,1083,0,Kharif,146
7535,KA008,17.68,72.73,FLD07535,5348,Cardamom,Spice,Year-round,Sub-Humid,200,39,237,7.2,0.54,Clay Loam,36,11.8,1047,982,301,765,923,29.2,29.2,68,5.6,1.15,0.65,0.72,0.03,0.57,0.61,0.64,0.69,0.67,0.72,0.48,0.53,0.33,0.3,146,Tuber bulking,Surface,Cardamom,359,0,Kharif,146
7536,MH029,10.82,81.25,FLD07536,14363,Cardamom,Spice,Year-round,Coastal,279,50,177,6.7,0.95,Sandy Clay,27,6.6,2781,2504,861,1636,2192,29.6,29.6,77,5.5,1.15,0.64,0.67,0.01,0.61,0.6,0.62,0.65,0.67,0.66,0.53,0.49,0.29,0.31,166,Grand growth,Sprinkler,Cardamom,947,0,Kharif,166
7537,RJ025,29.36,71.92,FLD07537,11329,Cardamom,Spice,Year-round,Semi-Arid,200,39,200,6.2,0.55,Sandy,23,11.8,508,441,184,273,398,30.1,30.1,57,4.9,1.15,0.64,0.7,0.02,0.6,0.6,0.62,0.64,0.66,0.7,0.5,0.53,0.26,0.26,165,Tillering,Drip,Cardamom,693,0,Kharif,165
7539,KA007,18.93,71.19,FLD07539,9245,Cardamom,Spice,Year-round,Humid,222,46,173,5.8,0.84,Loam,26,6.9,2748,2247,968,1387,1992,25.5,25.5,82,5.5,1.15,0.65,0.69,0.024,0.57,0.62,0.64,0.69,0.69,0.69,0.47,0.52,0.28,0.29,146,Bulbing,Sprinkler,Cardamom,559,0,Kharif,146
7540,GJ025,23.93,79.42,FLD07540,11953,Cardamom,Spice,Year-round,Arid,194,43,179,7.1,0.64,Clay,38,22.1,304,261,104,175,222,35.9,35.9,45,5.3,1.15,0.64,0.72,0.02,0.62,0.62,0.59,0.64,0.67,0.72,0.53,0.51,0.28,0.29,170,Reproductive,Drip,Cardamom,983,0,Kharif,170
7542,UP008,11.43,74.76,FLD07542,8534,Cardamom,Spice,Year-round,Arid,312,52,209,7.1,0.85,Clay,24,16.1,266,205,74,145,176,31.5,31.5,46,5.9,1.15,0.62,0.67,0.02,0.57,0.57,0.59,0.65,0.67,0.67,0.49,0.5,0.27,0.3,146,Tuber bulking,Drip,Cardamom,756,261,Kharif,146
7544,MP014,15.78,85.31,FLD07544,6497,Cardamom,Spice,Year-round,Humid,241,52,220,6.4,0.7,Sandy Clay,36,8.9,1763,1574,646,1089,1352,28.3,28.3,85,5.1,1.15,0.64,0.72,0.022,0.61,0.59,0.61,0.64,0.68,0.72,0.51,0.51,0.26,0.34,158,Boll formation,Drip,Cardamom,447,0,Kharif,158
7548,AP017,22.08,74.21,FLD07548,7762,Cardamom,Spice,Year-round,Humid,318,48,198,5.9,0.57,Laterite,23,7.9,2184,1690,722,1135,1535,25.2,25.2,75,5.0,1.15,0.65,0.7,0.016,0.62,0.6,0.61,0.68,0.7,0.7,0.52,0.5,0.33,0.3,140,Pod formation,Drip,Cardamom,530,0,Kharif,140
7549,UP017,14.22,70.89,FLD07549,17501,Cardamom,Spice,Year-round,Sub-Humid,258,28,212,5.9,0.79,Sandy Clay,21,12.9,949,863,341,591,806,29.8,29.8,73,5.4,1.15,0.65,0.71,0.026,0.58,0.61,0.61,0.69,0.68,0.71,0.51,0.53,0.33,0.32,162,Tuber development,Sprinkler,Cardamom,1149,0,Kharif,162
7552,AP041,19.82,82.73,FLD07552,15323,Cardamom,Spice,Year-round,Coastal,261,29,195,7.7,0.58,Sandy,31,7.0,1420,1068,368,644,983,29.4,29.4,74,5.2,1.15,0.65,0.71,0.028,0.57,0.61,0.63,0.68,0.68,0.71,0.49,0.5,0.31,0.3,165,Reproductive,Sprinkler,Cardamom,966,0,Kharif,165
7554,PB035,28.46,75.94,FLD07554,12620,Cardamom,Spice,Year-round,Plateau,213,43,217,6.1,0.64,Clay,21,14.1,816,741,317,462,703,31.5,31.5,69,5.1,1.15,0.64,0.7,0.022,0.59,0.61,0.59,0.66,0.68,0.7,0.49,0.51,0.3,0.27,153,Bearing,Sprinkler,Cardamom,889,0,Kharif,153
7555,MP033,27.38,88.82,FLD07555,18857,Cardamom,Spice,Year-round,Mountain,312,40,192,7.2,0.64,Sandy,33,13.6,1591,1365,552,1084,1192,25.4,25.4,76,5.0,1.15,0.64,0.69,0.02,0.59,0.62,0.62,0.67,0.66,0.69,0.5,0.53,0.27,0.33,157,Bearing,Sprinkler,Cardamom,1171,0,Kharif,157
7556,MH012,30.92,89.72,FLD07556,16572,Cardamom,Spice,Year-round,Mountain,279,31,232,5.8,0.75,Laterite,29,10.2,3266,2949,1242,1912,2539,16.2,16.2,73,5.7,1.15,0.64,0.7,0.02,0.59,0.57,0.59,0.68,0.7,0.69,0.49,0.48,0.26,0.26,154,Bulbing,Drip,Cardamom,1094,0,Kharif,154
7558,RJ014,28.53,77.62,FLD07558,5064,Cardamom,Spice,Year-round,Semi-Arid,299,45,229,6.2,0.55,Laterite,30,15.5,752,691,274,520,619,31.3,31.3,60,5.2,1.15,0.63,0.71,0.02,0.57,0.57,0.61,0.64,0.71,0.67,0.49,0.49,0.28,0.28,164,Flowering,Drip,Cardamom,330,0,Kharif,164
7561,KA048,11.66,81.73,FLD07561,14205,Cardamom,Spice,Year-round,Humid,303,39,209,5.8,0.55,Sandy Loam,33,5.9,2598,2145,880,1457,1978,27.7,27.7,79,6.3,1.15,0.65,0.72,0.024,0.6,0.59,0.6,0.67,0.69,0.72,0.52,0.51,0.26,0.34,146,Rhizome development,Surface,Cardamom,925,0,Kharif,146
7569,RJ027,18.42,88.36,FLD07569,11154,Cardamom,Spice,Year-round,Humid,285,34,178,7.7,0.93,Loam,27,7.2,2508,2370,1011,1430,2244,27.7,27.7,76,5.7,1.15,0.65,0.68,0.012,0.62,0.61,0.63,0.67,0.67,0.68,0.54,0.53,0.28,0.33,154,Reproductive,Surface,Cardamom,705,0,Kharif,154
7570,GJ017,15.41,74.12,FLD07570,19775,Cardamom,Spice,Year-round,Semi-Arid,232,42,202,7.5,0.9,Loam,28,15.8,846,670,213,516,576,31.6,31.6,61,5.1,1.15,0.64,0.69,0.024,0.56,0.59,0.63,0.66,0.69,0.68,0.47,0.51,0.32,0.33,162,Nut development,Drip,Cardamom,1252,0,Kharif,162
7572,RJ024,18.5,70.76,FLD07572,7562,Cardamom,Spice,Year-round,Coastal,281,39,216,6.6,0.69,Laterite,31,11.9,2206,2051,659,1536,1744,28.2,28.2,73,5.0,1.15,0.63,0.68,0.018,0.58,0.59,0.6,0.68,0.67,0.67,0.48,0.49,0.28,0.33,149,Boll formation,Sprinkler,Cardamom,525,0,Kharif,149
7575,UP033,19.97,77.67,FLD07575,16228,Cardamom,Spice,Year-round,Sub-Humid,290,34,207,5.8,0.76,Sandy,20,12.3,871,722,251,454,676,27.6,27.6,71,5.4,1.15,0.64,0.68,0.014,0.61,0.59,0.61,0.68,0.66,0.68,0.52,0.5,0.3,0.34,151,Tuber development,Sprinkler,Cardamom,982,0,Kharif,151
7576,HR019,9.17,84.33,FLD07576,8798,Cardamom,Spice,Year-round,Coastal,209,50,222,6.3,0.79,Clay,21,6.1,2156,1790,717,1159,1562,30.9,30.9,75,4.9,1.15,0.64,0.7,0.024,0.58,0.62,0.62,0.65,0.66,0.7,0.48,0.52,0.28,0.26,150,Flush,Sprinkler,Cardamom,547,0,Kharif,150
7577,KA038,27.02,77.69,FLD07577,19472,Cardamom,Spice,Year-round,Humid,292,41,177,7.2,0.56,Sandy Clay,37,8.5,3025,2630,1079,1893,2294,26.5,26.5,78,5.1,1.15,0.65,0.72,0.028,0.58,0.58,0.64,0.67,0.7,0.72,0.48,0.48,0.32,0.34,162,Mature,Sprinkler,Cardamom,1362,0,Kharif,162
7578,GJ042,25.58,85.7,FLD07578,14454,Cardamom,Spice,Year-round,Plateau,252,42,194,6.9,0.6,Sandy Clay,29,12.1,1097,986,299,759,857,30.8,30.8,66,6.3,1.15,0.64,0.68,0.018,0.59,0.61,0.63,0.64,0.68,0.68,0.52,0.54,0.29,0.25,145,Fruiting,Surface,Cardamom,917,0,Kharif,145
7580,KA027,24.61,88.86,FLD07580,18086,Cardamom,Spice,Year-round,Sub-Humid,228,43,200,6.6,0.64,Sandy Loam,27,12.8,908,757,317,479,696,29.2,29.2,74,6.1,1.15,0.63,0.68,0.014,0.61,0.57,0.61,0.67,0.66,0.68,0.52,0.48,0.29,0.28,170,Grand growth,Drip,Cardamom,1203,0,Kharif,170
7581,HR043,25.36,89.87,FLD07581,18986,Cardamom,Spice,Year-round,Plateau,308,42,188,7.0,0.64,Laterite,36,13.9,953,851,377,565,753,31.9,31.9,76,5.2,1.15,0.64,0.7,0.024,0.57,0.61,0.61,0.69,0.7,0.69,0.48,0.54,0.32,0.32,167,Boll formation,Surface,Cardamom,1214,0,Kharif,167
7583,PB050,30.2,84.8,FLD07583,7801,Cardamom,Spice,Year-round,Mountain,229,48,173,6.6,0.81,Sandy Loam,26,13.2,1037,958,368,698,820,21.2,21.2,64,6.1,1.15,0.65,0.71,0.028,0.57,0.6,0.64,0.68,0.68,0.71,0.47,0.5,0.3,0.28,140,Grain filling,Surface,Cardamom,501,0,Kharif,140
7584,MP006,33.26,79.12,FLD07584,19344,Cardamom,Spice,Year-round,Mountain,254,32,199,6.5,0.89,Sandy Loam,25,12.6,2794,2445,757,1591,2244,18.7,18.7,74,6.1,1.15,0.65,0.71,0.014,0.62,0.61,0.6,0.68,0.71,0.69,0.52,0.51,0.24,0.27,169,Flush,Surface,Cardamom,1157,0,Kharif,169
7586,PB001,24.38,73.53,FLD07586,13282,Cardamom,Spice,Year-round,Semi-Arid,283,52,229,7.5,0.59,Sandy Clay,26,13.2,602,506,175,393,477,28.8,28.8,55,5.5,1.15,0.65,0.71,0.018,0.62,0.57,0.63,0.66,0.71,0.71,0.51,0.49,0.32,0.32,157,Grain filling,Sprinkler,Cardamom,985,0,Kharif,157
7588,RJ001,11.11,85.89,FLD07588,5627,Cardamom,Spice,Year-round,Arid,217,38,203,6.3,0.91,Laterite,31,19.8,304,231,98,182,207,31.1,31.1,45,5.9,1.15,0.65,0.71,0.018,0.61,0.59,0.6,0.67,0.71,0.7,0.53,0.51,0.33,0.27,167,Vegetative,Drip,Cardamom,529,0,Kharif,167
7590,MH017,12.96,84.67,FLD07590,15497,Cardamom,Spice,Year-round,Coastal,187,30,172,6.5,0.73,Clay Loam,32,9.1,1312,1017,424,744,940,30.8,30.8,80,6.1,1.15,0.64,0.69,0.018,0.59,0.61,0.64,0.65,0.69,0.68,0.5,0.51,0.24,0.32,169,Nut development,Sprinkler,Cardamom,999,0,Kharif,169
7591,PB006,18.66,72.57,FLD07591,7226,Cardamom,Spice,Year-round,Plateau,297,50,179,6.8,0.95,Sandy Clay,26,9.3,1227,987,353,756,933,30.7,30.7,71,5.9,1.15,0.65,0.71,0.018,0.61,0.57,0.62,0.69,0.71,0.7,0.52,0.47,0.32,0.31,141,Flowering,Drip,Cardamom,471,0,Kharif,141
7593,MH032,25.98,85.59,FLD07593,13030,Cardamom,Spice,Year-round,Sub-Humid,270,31,185,6.3,0.76,Sandy Loam,37,12.6,990,793,294,479,735,28.7,28.7,70,5.2,1.15,0.64,0.71,0.028,0.57,0.58,0.59,0.67,0.71,0.71,0.5,0.48,0.29,0.31,166,Nut development,Sprinkler,Cardamom,763,0,Kharif,166
7594,MP018,25.8,75.73,FLD07594,5482,Cardamom,Spice,Year-round,Humid,261,28,231,7.0,0.56,Sandy,38,10.0,1899,1509,491,964,1395,26.9,26.9,81,5.6,1.15,0.66,0.71,0.014,0.61,0.62,0.63,0.68,0.71,0.68,0.51,0.54,0.32,0.32,143,Tillering,Surface,Cardamom,392,0,Kharif,143
7598,GJ024,29.08,87.98,FLD07598,8057,Cardamom,Spice,Year-round,Arid,209,34,239,6.3,0.64,Sandy,24,18.4,288,243,108,168,220,30.7,30.7,51,6.1,1.15,0.64,0.71,0.028,0.56,0.57,0.64,0.66,0.71,0.7,0.48,0.48,0.28,0.26,164,Grain filling,Drip,Cardamom,652,0,Kharif,164
7600,TN041,11.2,78.78,FLD07600,14453,Cardamom,Spice,Year-round,Plateau,281,49,171,6.5,0.56,Sandy,38,10.1,918,865,305,573,787,31.1,31.1,71,5.6,1.15,0.66,0.72,0.02,0.62,0.59,0.64,0.69,0.71,0.72,0.52,0.49,0.32,0.29,163,Nut development,Sprinkler,Cardamom,950,0,Kharif,163
7601,MP033,27.05,75.77,FLD07601,6112,Cardamom,Spice,Year-round,Arid,260,45,203,6.4,0.65,Sandy,38,21.5,472,404,146,258,354,31.0,31.0,55,5.1,1.15,0.65,0.71,0.022,0.6,0.6,0.59,0.68,0.7,0.71,0.52,0.5,0.24,0.26,158,Tuber development,Sprinkler,Cardamom,417,0,Kharif,158
7602,MH042,15.12,74.09,FLD07602,10820,Cardamom,Spice,Year-round,Sub-Humid,249,46,224,6.7,0.82,Clay,35,12.9,875,695,272,549,619,28.1,28.1,73,5.8,1.15,0.65,0.72,0.026,0.59,0.61,0.61,0.68,0.7,0.72,0.5,0.53,0.31,0.32,148,Bulbing,Surface,Cardamom,690,0,Kharif,148
7603,MP012,25.44,89.21,FLD07603,8854,Cardamom,Spice,Year-round,Semi-Arid,243,32,235,6.7,0.95,Sandy Loam,34,12.2,840,686,257,516,588,29.7,29.7,65,4.9,1.15,0.63,0.67,0.014,0.6,0.61,0.6,0.65,0.67,0.67,0.5,0.51,0.25,0.26,151,Fruiting,Drip,Cardamom,603,0,Kharif,151
7604,GJ031,18.71,85.36,FLD07604,5398,Cardamom,Spice,Year-round,Arid,283,33,175,6.8,0.75,Sandy Clay,34,17.5,459,355,159,224,326,33.0,33.0,47,5.0,1.15,0.65,0.71,0.024,0.59,0.56,0.62,0.69,0.71,0.71,0.5,0.48,0.27,0.31,153,Flowering,Sprinkler,Cardamom,324,0,Kharif,153
7606,GJ022,24.32,85.25,FLD07606,6678,Cardamom,Spice,Year-round,Plateau,279,45,186,7.4,0.68,Sandy Clay,33,14.3,1280,1065,401,808,965,27.3,27.3,76,5.4,1.15,0.65,0.71,0.028,0.57,0.61,0.62,0.69,0.71,0.71,0.49,0.54,0.34,0.3,166,Nut development,Sprinkler,Cardamom,454,0,Kharif,166
7607,RJ010,25.82,82.25,FLD07607,17212,Cardamom,Spice,Year-round,Humid,185,42,230,7.7,0.57,Sandy,20,7.8,1769,1364,451,972,1285,27.3,27.3,79,5.7,1.15,0.64,0.69,0.014,0.6,0.59,0.61,0.68,0.69,0.67,0.5,0.5,0.28,0.32,140,Grand growth,Drip,Cardamom,1155,0,Kharif,140
7609,MH040,11.57,71.11,FLD07609,9919,Cardamom,Spice,Year-round,Arid,224,36,173,7.8,0.79,Clay,37,17.6,339,270,105,174,240,31.9,31.9,56,5.8,1.15,0.65,0.71,0.028,0.57,0.61,0.63,0.66,0.7,0.71,0.48,0.51,0.27,0.24,145,Bearing,Drip,Cardamom,714,0,Kharif,145
7610,RJ009,20.99,84.67,FLD07610,6634,Cardamom,Spice,Year-round,Semi-Arid,205,32,180,6.8,0.59,Laterite,34,15.7,805,656,258,433,580,30.7,30.7,57,5.8,1.15,0.65,0.71,0.02,0.61,0.58,0.64,0.66,0.67,0.71,0.52,0.49,0.27,0.3,168,Grain filling,Sprinkler,Cardamom,402,0,Kharif,168
7612,HR046,28.97,77.53,FLD07612,19513,Cardamom,Spice,Year-round,Plateau,187,45,178,6.8,0.83,Clay Loam,36,10.9,1192,1128,380,836,1009,27.1,27.1,70,6.2,1.15,0.63,0.68,0.016,0.6,0.58,0.59,0.67,0.66,0.68,0.51,0.48,0.27,0.25,168,Grand growth,Sprinkler,Cardamom,1208,0,Kharif,168
7613,TN050,27.89,94.17,FLD07613,19215,Cardamom,Spice,Year-round,Mountain,188,33,229,5.9,0.76,Loam,20,12.5,2185,1843,786,1243,1712,18.2,18.2,79,5.0,1.15,0.63,0.68,0.02,0.57,0.61,0.6,0.67,0.68,0.67,0.48,0.51,0.3,0.29,157,Pod formation,Drip,Cardamom,1264,0,Kharif,157
7616,KA005,11.76,87.51,FLD07616,14049,Cardamom,Spice,Year-round,Plateau,193,43,238,7.0,0.85,Laterite,24,8.6,1266,1092,350,774,939,27.5,27.5,75,5.6,1.15,0.62,0.67,0.016,0.59,0.58,0.59,0.65,0.66,0.67,0.5,0.48,0.31,0.32,168,Bulbing,Surface,Cardamom,925,0,Kharif,168
7619,GJ011,19.67,82.3,FLD07619,7150,Cardamom,Spice,Year-round,Humid,313,28,208,7.6,0.93,Sandy Clay,38,9.2,2194,1832,588,1338,1597,25.1,25.1,76,5.0,1.15,0.63,0.68,0.02,0.58,0.61,0.59,0.65,0.67,0.68,0.48,0.52,0.32,0.3,158,Reproductive,Drip,Cardamom,487,0,Kharif,158
7620,MP039,21.31,85.47,FLD07620,9461,Cardamom,Spice,Year-round,Humid,230,28,181,7.0,0.88,Laterite,32,5.5,1853,1620,547,1154,1441,27.2,27.2,85,6.0,1.15,0.64,0.7,0.022,0.57,0.57,0.64,0.69,0.7,0.68,0.5,0.48,0.34,0.28,168,Tuber bulking,Drip,Cardamom,538,0,Kharif,168
7622,MH001,11.42,77.72,FLD07622,14168,Cardamom,Spice,Year-round,Coastal,282,44,184,7.5,0.97,Sandy Clay,23,9.2,1400,1299,506,871,1149,29.2,29.2,72,6.1,1.15,0.65,0.71,0.028,0.57,0.62,0.63,0.68,0.67,0.71,0.49,0.52,0.3,0.25,146,Tillering,Drip,Cardamom,952,0,Kharif,146
7624,TN042,21.96,72.21,FLD07624,18184,Cardamom,Spice,Year-round,Plateau,259,38,181,7.1,0.53,Clay Loam,26,9.4,957,846,332,599,719,27.0,27.0,67,5.7,1.15,0.65,0.69,0.022,0.58,0.62,0.64,0.69,0.68,0.69,0.48,0.52,0.26,0.27,155,Tuber development,Surface,Cardamom,1120,0,Kharif,155
7629,GJ021,22.5,75.93,FLD07629,11607,Cardamom,Spice,Year-round,Arid,204,46,208,7.3,0.57,Clay,33,22.9,364,274,89,186,241,34.4,34.4,54,5.8,1.15,0.63,0.7,0.02,0.58,0.6,0.6,0.64,0.7,0.68,0.49,0.5,0.34,0.24,160,Rhizome development,Drip,Cardamom,947,0,Kharif,160
7630,RJ017,24.35,89.99,FLD07630,15148,Cardamom,Spice,Year-round,Sub-Humid,303,33,211,7.0,0.75,Loam,25,9.1,1117,982,363,667,894,29.0,29.0,74,6.3,1.15,0.64,0.68,0.01,0.61,0.62,0.6,0.68,0.67,0.66,0.51,0.52,0.3,0.25,144,Mature,Surface,Cardamom,957,0,Kharif,144
7631,TN014,24.85,88.84,FLD07631,8821,Cardamom,Spice,Year-round,Arid,233,36,180,7.1,0.73,Laterite,33,21.2,277,239,80,173,215,32.2,32.2,47,5.6,1.15,0.63,0.67,0.018,0.58,0.57,0.64,0.65,0.67,0.67,0.5,0.5,0.3,0.35,153,Mature,Drip,Cardamom,760,0,Kharif,153
7632,HR028,13.55,78.75,FLD07632,17978,Cardamom,Spice,Year-round,Humid,288,44,206,6.9,0.58,Loam,22,8.5,2115,1740,723,1067,1567,25.8,25.8,76,5.7,1.15,0.64,0.7,0.012,0.61,0.59,0.6,0.69,0.7,0.67,0.53,0.51,0.3,0.26,147,Bearing,Sprinkler,Cardamom,1191,0,Kharif,147
7636,AP012,19.78,71.69,FLD07636,6491,Cardamom,Spice,Year-round,Coastal,202,38,202,6.7,0.89,Clay Loam,22,7.6,1194,946,388,680,851,29.4,29.4,77,5.2,1.15,0.65,0.71,0.016,0.61,0.6,0.6,0.69,0.71,0.69,0.52,0.52,0.3,0.26,160,Flush,Sprinkler,Cardamom,402,0,Kharif,160
7637,AP050,18.43,85.53,FLD07637,17774,Cardamom,Spice,Year-round,Semi-Arid,292,50,236,6.4,0.93,Sandy Loam,27,11.6,731,590,227,379,548,30.6,30.6,66,5.4,1.15,0.65,0.71,0.026,0.57,0.62,0.59,0.68,0.71,0.7,0.49,0.54,0.28,0.29,140,Tuber development,Sprinkler,Cardamom,1211,0,Kharif,140
7638,RJ037,25.07,84.92,FLD07638,6207,Cardamom,Spice,Year-round,Mountain,185,44,187,6.7,0.82,Clay,22,8.4,2048,1764,743,1220,1511,19.8,19.8,61,5.2,1.15,0.65,0.71,0.02,0.61,0.59,0.6,0.67,0.71,0.71,0.52,0.51,0.25,0.25,147,Tuber development,Surface,Cardamom,383,0,Kharif,147
7640,AP008,8.49,81.49,FLD07640,8741,Cardamom,Spice,Year-round,Coastal,223,34,186,6.8,0.54,Sandy Clay,34,7.7,940,840,336,629,786,29.4,29.4,78,6.1,1.15,0.65,0.72,0.024,0.6,0.6,0.62,0.67,0.7,0.72,0.52,0.52,0.28,0.3,141,Reproductive,Surface,Cardamom,554,0,Kharif,141
7642,RJ034,18.52,88.23,FLD07642,11434,Cardamom,Spice,Year-round,Arid,303,32,207,6.1,0.58,Sandy,25,21.0,348,287,103,195,254,35.1,35.1,55,6.4,1.15,0.63,0.69,0.022,0.57,0.58,0.6,0.65,0.69,0.68,0.49,0.49,0.3,0.25,157,Mature,Drip,Cardamom,917,0,Kharif,157
7643,KA032,27.2,80.0,FLD07643,15872,Cardamom,Spice,Year-round,Mountain,277,31,174,7.5,0.76,Sandy Loam,33,12.4,1523,1293,404,929,1117,20.0,20.0,81,6.0,1.15,0.64,0.7,0.018,0.61,0.6,0.59,0.66,0.68,0.7,0.5,0.5,0.28,0.34,149,Grand growth,Drip,Cardamom,983,0,Kharif,149
7644,MP017,23.67,72.76,FLD07644,5407,Cardamom,Spice,Year-round,Semi-Arid,245,39,196,7.3,0.75,Loam,31,17.2,567,536,190,349,462,30.1,30.1,68,5.6,1.15,0.65,0.72,0.02,0.62,0.62,0.61,0.68,0.66,0.72,0.51,0.54,0.29,0.28,149,Tillering,Sprinkler,Cardamom,336,0,Kharif,149
7645,HR023,17.11,82.74,FLD07645,16327,Cardamom,Spice,Year-round,Coastal,201,31,184,5.8,0.96,Clay,35,11.1,2004,1757,777,1289,1541,28.9,28.9,77,5.1,1.15,0.64,0.69,0.024,0.57,0.61,0.62,0.68,0.67,0.69,0.48,0.53,0.3,0.25,160,Flush,Sprinkler,Cardamom,1071,0,Kharif,160
